--- VANDOR'S BATCH 19 ---
00163. Ownsisar -> Owns (Shift 14)
00164. Invisionisar -> Invision (Shift 14)
00165. Stickyisar -> Sticky (Shift 14)
00166. Destinyisar -> Destiny (Shift 14)
00167. Generousisar -> Generous (Shift 14)
00168. Madnessisar -> Madness (Shift 14)
00169. Emacsisar -> Emacs (Shift 14)
00170. Climbisar -> Climb (Shift 14)
00171. Blowingisar -> Blowing (Shift 14)
00172. Fascinatingisar -> Fascinating (Shift 14)
00173. Landscapesisar -> Landscapes (Shift 14)
00174. Heatedisar -> Heated (Shift 14)
00175. Lafayettisar -> Lafayette (Shift 14)
00176. Jackiisar -> Jackie (Shift 14)
00177. Wtoisar -> Wto (Shift 14)
00178. Computationisar -> Computation (Shift 14)
00179. Hayisar -> Hay (Shift 14)
00180. Cardiovascularisar -> Cardiovascular (Shift 14)
00181. Sparcisar -> Sparc (Shift 14)
00182. Cardiacisar -> Cardiac (Shift 14)
00183. Salvationisar -> Salvation (Shift 14)
00184. Doverisar -> Dover (Shift 14)
00185. Adrianisar -> Adrian (Shift 14)
00186. Predictionsisar -> Predictions (Shift 14)
00187. Accompanyingisar -> Accompanying (Shift 14)
00188. Vaticanisar -> Vatican (Shift 14)
00189. Brutalisar -> Brutal (Shift 14)
00190. Learnersisar -> Learners (Shift 14)
00191. Selectivisar -> Selective (Shift 14)
00192. Arbitrationisar -> Arbitration (Shift 14)
00193. Configuringisar -> Configuring (Shift 14)
00194. Tokenisar -> Token (Shift 14)
00195. Editorialsisar -> Editorials (Shift 14)
00196. Zincisar -> Zinc (Shift 14)
00197. Sacrificisar -> Sacrifice (Shift 14)
00198. Seekersisar -> Seekers (Shift 14)
00199. Guruisar -> Guru (Shift 14)
00200. Isaisar -> Isa (Shift 14)
00201. Removablisar -> Removable (Shift 14)
00202. Convergencisar -> Convergence (Shift 14)
00203. Yieldsisar -> Yields (Shift 14)
00204. Gibraltarisar -> Gibraltar (Shift 14)
00205. Levyisar -> Levy (Shift 14)
00206. Suitedisar -> Suited (Shift 14)
00207. Numericisar -> Numeric (Shift 14)
00208. Anthropologyisar -> Anthropology (Shift 14)
00209. Skatingisar -> Skating (Shift 14)
00210. Kmidaaar -> Kinda (Shift 14)
00211. Aberdeenisar -> Aberdeen (Shift 14)
00212. Emperorisar -> Emperor (Shift 14)
00213. Malpracticisar -> Malpractice (Shift 14)
00214. Dylanisar -> Dylan (Shift 14)
00215. Brasisar -> Bras (Shift 14)
00216. Beltsisar -> Belts (Shift 14)
00217. Blacksisar -> Blacks (Shift 14)
00218. Educatedisar -> Educated (Shift 14)
00219. Rebatesisar -> Rebates (Shift 14)
00220. Reportersisar -> Reporters (Shift 14)
00221. Burkisar -> Burke (Shift 14)
00222. Proudlyisar -> Proudly (Shift 14)
00223. Pixisar -> Pix (Shift 14)
00224. Necessityisar -> Necessity (Shift 14)
00225. Renderingisar -> Rendering (Shift 14)
00226. Insertedisar -> Inserted (Shift 14)
00227. Pullingisar -> Pulling (Shift 14)
00228. Basenamisar -> Basename (Shift 14)
00229. Kylisar -> Kyle (Shift 14)
00230. Obesityisar -> Obesity (Shift 14)
00231. Curvesisar -> Curves (Shift 14)
00232. Suburbanisar -> Suburban (Shift 14)
00233. Touringisar -> Touring (Shift 14)
00234. Claraisar -> Clara (Shift 14)
00235. Vertexisar -> Vertex (Shift 14)
00236. Hepatitisisar -> Hepatitis (Shift 14)
00237. Nationallyisar -> Nationally (Shift 14)
00238. Tomatoisar -> Tomato (Shift 14)
00239. Andorraisar -> Andorra (Shift 14)
00240. Waterproofisar -> Waterproof (Shift 14)
00241. Expiredisar -> Expired (Shift 14)
00242. Travelsisar -> Travels (Shift 14)
00243. Flushisar -> Flush (Shift 14)
00244. Waiverisar -> Waiver (Shift 14)
00245. Specialtiesisar -> Specialties (Shift 14)
00246. Hayesisar -> Hayes (Shift 14)
00247. Humanitarianisar -> Humanitarian (Shift 14)
00248. Invitationsisar -> Invitations (Shift 14)
00249. Functioningisar -> Functioning (Shift 14)
00250. Delytisar -> Delight (Shift 14)
00251. Survivorisar -> Survivor (Shift 14)
00252. Garciaisar -> Garcia (Shift 14)
00253. Cingularisar -> Cingular (Shift 14)
00254. Economiesisar -> Economies (Shift 14)
00255. Alexandriaisar -> Alexandria (Shift 14)
00256. Bacterialisar -> Bacterial (Shift 14)
00257. Mosesisar -> Moses (Shift 14)
00258. Countedisar -> Counted (Shift 14)
00259. Undertakisar -> Undertake (Shift 14)
00260. Declarisar -> Declare (Shift 14)
00261. Continuouslyisar -> Continuously (Shift 14)
00262. Johnsisar -> Johns (Shift 14)
00263. Valvesisar -> Valves (Shift 14)
00264. Gapsisar -> Gaps (Shift 14)
00265. Impairedisar -> Impaired (Shift 14)
00266. Achievementsisar -> Achievements (Shift 14)
00267. Donorsisar -> Donors (Shift 14)
00268. Tearisar -> Tear (Shift 14)
00269. Jewelisar -> Jewel (Shift 14)
00270. Teddyisar -> Teddy (Shift 14)
00271. Convertiblisar -> Convertible (Shift 14)
00272. Ataisar -> Ata (Shift 14)
00273. Teachesisar -> Teaches (Shift 14)
00274. Venturesisar -> Ventures (Shift 14)
00275. Nilisar -> Nil (Shift 14)
00276. Bufingisar -> Bufing (Shift 14)
00277. Strangerisar -> Stranger (Shift 14)
00278. Tragedyisar -> Tragedy (Shift 14)
00279. Julianisar -> Julian (Shift 14)
00280. Nestisar -> Nest (Shift 14)
00281. Pamisar -> Pam (Shift 14)
00282. Dryerisar -> Dryer (Shift 14)
00283. Painfulisar -> Painful (Shift 14)
00284. Velvetisar -> Velvet (Shift 14)
00285. Tribunalisar -> Tribunal (Shift 14)
00286. Ruledisar -> Ruled (Shift 14)
00287. Natoisar -> Nato (Shift 14)
00288. Pensionsisar -> Pensions (Shift 14)
00289. Prayersisar -> Prayers (Shift 14)
00290. Funkyisar -> Funky (Shift 14)
00291. Secretariatisar -> Secretariat (Shift 14)
00292. Nowherisar -> Nowhere (Shift 14)
00293. Copisar -> Cop (Shift 14)
00294. Paragraphsisar -> Paragraphs (Shift 14)
00295. Galisar -> Gale (Shift 14)
00296. Joinsisar -> Joins (Shift 14)
00297. Adolescentisar -> Adolescent (Shift 14)
00298. Nominationsisar -> Nominations (Shift 14)
00299. Wesleyisar -> Wesley (Shift 14)
00300. Dimisar -> Dim (Shift 14)
00301. Latelyisar -> Lately (Shift 14)
00302. Cancelledisar -> Cancelled (Shift 14)
00303. Scaryisar -> Scary (Shift 14)
00304. Mattressisar -> Mattress (Shift 14)
00305. Mpegsisar -> Mpegs (Shift 14)
00306. Bruneiisar -> Brunei (Shift 14)
00307. Likewisisar -> Likewise (Shift 14)
00308. Bananaisar -> Banana (Shift 14)
00309. Introductoryisar -> Introductory (Shift 14)
00310. Slovakisar -> Slovak (Shift 14)
00311. Cakesisar -> Cakes (Shift 14)
00312. Stanisar -> Stan (Shift 14)
00313. Reservoirisar -> Reservoir (Shift 14)
00314. Occurrencisar -> Occurrence (Shift 14)
00315. Idolisar -> Idol (Shift 14)
00316. Mixerisar -> Mixer (Shift 14)
00317. Remmidaar -> Remind (Shift 14)
00318. Worcesterisar -> Worcester (Shift 14)
00319. Sbjctisar -> Sbjct (Shift 14)
00320. Demographicisar -> Demographic (Shift 14)
00321. Charmingisar -> Charming (Shift 14)
00322. Maiisar -> Mai (Shift 14)
00323. Toothisar -> Tooth (Shift 14)
00324. Disciplinaryisar -> Disciplinary (Shift 14)
00325. Annoyingisar -> Annoying (Shift 14)
00326. Respectedisar -> Respected (Shift 14)
00327. Staysisar -> Stays (Shift 14)
00328. Disclosisar -> Disclose (Shift 14)
00329. Affairisar -> Affair (Shift 14)
00330. Drovisar -> Drove (Shift 14)
00331. Washerisar -> Washer (Shift 14)
00332. Upsetisar -> Upset (Shift 14)
00333. Restrictisar -> Restrict (Shift 14)
00334. Springerisar -> Springer (Shift 14)
00335. Besidisar -> Beside (Shift 14)
00336. Minesisar -> Mines (Shift 14)
00337. Portraitsisar -> Portraits (Shift 14)
00338. Reboundisar -> Rebound (Shift 14)
00339. Loganisar -> Logan (Shift 14)
00340. Mentorisar -> Mentor (Shift 14)
00341. Interpretedisar -> Interpreted (Shift 14)
00342. Evaluationsisar -> Evaluations (Shift 14)
00343. Foughtisar -> Fought (Shift 14)
00344. Baghdadisar -> Baghdad (Shift 14)
00345. Eliminationisar -> Elimination (Shift 14)
00346. Metresisar -> Metres (Shift 14)
00347. Hypotheticalisar -> Hypothetical (Shift 14)
00348. Immigrantsisar -> Immigrants (Shift 14)
00349. Complimentaryisar -> Complimentary (Shift 14)
00350. Helicopterisar -> Helicopter (Shift 14)
00351. Pencilisar -> Pencil (Shift 14)
00352. Freezisar -> Freeze (Shift 14)
00353. Performerisar -> Performer (Shift 14)
00354. Abuisar -> Abu (Shift 14)
00355. Titledisar -> Titled (Shift 14)
00356. Commissionsisar -> Commissions (Shift 14)
00357. Spherisar -> Sphere (Shift 14)
00358. Powersellerisar -> Powerseller (Shift 14)
00359. Mossisar -> Moss (Shift 14)
00360. Ratiosisar -> Ratios (Shift 14)
00361. Concordisar -> Concord (Shift 14)
00362. Graduatedisar -> Graduated (Shift 14)
00363. Endorsedisar -> Endorsed (Shift 14)
00364. Surprisingisar -> Surprising (Shift 14)
00365. Walnutisar -> Walnut (Shift 14)
00366. Lancisar -> Lance (Shift 14)
00367. Ladderisar -> Ladder (Shift 14)
00368. Italiaisar -> Italia (Shift 14)
00369. Unnecessaryisar -> Unnecessary (Shift 14)
00370. Dramaticallyisar -> Dramatically (Shift 14)
00371. Liberiaisar -> Liberia (Shift 14)
00372. Shermanisar -> Sherman (Shift 14)
00373. Corkisar -> Cork (Shift 14)
00374. Maximizisar -> Maximize (Shift 14)
00375. Hansenisar -> Hansen (Shift 14)
00376. Senatorsisar -> Senators (Shift 14)
00377. Workoutisar -> Workout (Shift 14)
00378. Maliisar -> Mali (Shift 14)
00379. Yugoslaviaisar -> Yugoslavia (Shift 14)
00380. Bleedingisar -> Bleeding (Shift 14)
00381. Characterizationisar -> Characterization (Shift 14)
00382. Colonisar -> Colon (Shift 14)
00383. Likelihoodisar -> Likelihood (Shift 14)
00384. Lanesisar -> Lanes (Shift 14)
00385. Pursisar -> Purse (Shift 14)
00386. Fundamentalsisar -> Fundamentals (Shift 14)
00387. Contaminationisar -> Contamination (Shift 14)
00388. Mtvisar -> Mtv (Shift 14)
00389. Endangeredisar -> Endangered (Shift 14)
00390. Compromisisar -> Compromise (Shift 14)
00391. Optimizisar -> Optimize (Shift 14)
00392. Statingisar -> Stating (Shift 14)
00393. Carolinisar -> Caroline (Shift 14)
00394. Leuisar -> Leu (Shift 14)
00395. Expirationisar -> Expiration (Shift 14)
00396. Namespacisar -> Namespace (Shift 14)
00397. Alignisar -> Align (Shift 14)
00398. Peripheralisar -> Peripheral (Shift 14)
00399. Blessisar -> Bless (Shift 14)
00400. Engagingisar -> Engaging (Shift 14)
00401. Negotiationisar -> Negotiation (Shift 14)
00402. Crestisar -> Crest (Shift 14)
00403. Opponentsisar -> Opponents (Shift 14)
00404. Triumphisar -> Triumph (Shift 14)
00405. Nominatedisar -> Nominated (Shift 14)
00406. Confidentialityisar -> Confidentiality (Shift 14)
00407. Electoralisar -> Electoral (Shift 14)
00408. Changelogisar -> Changelog (Shift 14)
00409. Weldingisar -> Welding (Shift 14)
00410. Deferredisar -> Deferred (Shift 14)
00411. Alternativelyisar -> Alternatively (Shift 14)
00412. Heelisar -> Heel (Shift 14)
00413. Alloyisar -> Alloy (Shift 14)
00414. Condosisar -> Condos (Shift 14)
00415. Plotsisar -> Plots (Shift 14)
00416. Polishedisar -> Polished (Shift 14)
00417. Yangisar -> Yang (Shift 14)
00418. Gentlyisar -> Gently (Shift 14)
00419. Greensboroisar -> Greensboro (Shift 14)
00420. Tulsaisar -> Tulsa (Shift 14)
00421. Lockingisar -> Locking (Shift 14)
00422. Caseyisar -> Casey (Shift 14)
00423. Controversialisar -> Controversial (Shift 14)
00424. Drawsisar -> Draws (Shift 14)
00425. Fridgisar -> Fridge (Shift 14)
00426. Blanketisar -> Blanket (Shift 14)
00427. Bloomisar -> Bloom (Shift 14)
00428. Simpsonsisar -> Simpsons (Shift 14)
00429. Louisar -> Lou (Shift 14)
00430. Elliottisar -> Elliott (Shift 14)
00431. Recoveredisar -> Recovered (Shift 14)
00432. Fraserisar -> Fraser (Shift 14)
00433. Justifyisar -> Justify (Shift 14)
00434. Upgradingisar -> Upgrading (Shift 14)
00435. Bladesisar -> Blades (Shift 14)
00436. Pgpisar -> Pgp (Shift 14)
00437. Loopsisar -> Loops (Shift 14)
00438. Surgisar -> Surge (Shift 14)
00439. Frontpagisar -> Frontpage (Shift 14)
00440. Traumaisar -> Trauma (Shift 14)
00441. Tahoisar -> Tahoe (Shift 14)
00442. Possessisar -> Possess (Shift 14)
00443. Demandingisar -> Demanding (Shift 14)
00444. Defensivisar -> Defensive (Shift 14)
00445. Sipisar -> Sip (Shift 14)
00446. Flashersisar -> Flashers (Shift 14)
00447. Subaruisar -> Subaru (Shift 14)
00448. Forbiddenisar -> Forbidden (Shift 14)
00449. Vanillaisar -> Vanilla (Shift 14)
00450. Programmersisar -> Programmers (Shift 14)
00451. Monitoredisar -> Monitored (Shift 14)
00452. Installationsisar -> Installations (Shift 14)
00453. Deutschlandisar -> Deutschland (Shift 14)
00454. Picnicisar -> Picnic (Shift 14)
00455. Soulsisar -> Souls (Shift 14)
00456. Arrivalsisar -> Arrivals (Shift 14)
00457. Spankisar -> Spank (Shift 14)
00458. Practitionerisar -> Practitioner (Shift 14)
00459. Motivatedisar -> Motivated (Shift 14)
00460. Dumbisar -> Dumb (Shift 14)
00461. Smithsonianisar -> Smithsonian (Shift 14)
00462. Hollowisar -> Hollow (Shift 14)
00463. Vaultisar -> Vault (Shift 14)
00464. Securelyisar -> Securely (Shift 14)
00465. Examiningisar -> Examining (Shift 14)
00466. Fioricetisar -> Fioricet (Shift 14)
00467. Groovisar -> Groove (Shift 14)
00468. Revelationisar -> Revelation (Shift 14)
00469. Pursuitisar -> Pursuit (Shift 14)
00470. Delegationisar -> Delegation (Shift 14)
00471. Wiresisar -> Wires (Shift 14)
00472. Dictionariesisar -> Dictionaries (Shift 14)
00473. Mailsisar -> Mails (Shift 14)
00474. Backingisar -> Backing (Shift 14)
00475. Greenhousisar -> Greenhouse (Shift 14)
00476. Sleepsisar -> Sleeps (Shift 14)
00477. Blakisar -> Blake (Shift 14)
00478. Transparencyisar -> Transparency (Shift 14)
00479. Deisar -> Dee (Shift 14)
00480. Travisisar -> Travis (Shift 14)
00481. Endlessisar -> Endless (Shift 14)
00482. Figuredisar -> Figured (Shift 14)
00483. Orbitisar -> Orbit (Shift 14)
00484. Currenciesisar -> Currencies (Shift 14)
00485. Nigerisar -> Niger (Shift 14)
00486. Baconisar -> Bacon (Shift 14)
00487. Survivorsisar -> Survivors (Shift 14)
00488. Positioningisar -> Positioning (Shift 14)
00489. Heaterisar -> Heater (Shift 14)
00490. Colonyisar -> Colony (Shift 14)
00491. Cannonisar -> Cannon (Shift 14)
00492. Circusisar -> Circus (Shift 14)
00493. Promotedisar -> Promoted (Shift 14)
00494. Forbesisar -> Forbes (Shift 14)
00495. Maisar -> Mae (Shift 14)
00496. Moldovaisar -> Moldova (Shift 14)
00497. Melisar -> Mel (Shift 14)
00498. Descendingisar -> Descending (Shift 14)
00499. Paxilisar -> Paxil (Shift 14)
00500. Troutisar -> Trout (Shift 14)
00501. Enclosedisar -> Enclosed (Shift 14)
00502. Featisar -> Feat (Shift 14)
00503. Temporarilyisar -> Temporarily (Shift 14)
00504. Ntscisar -> Ntsc (Shift 14)
00505. Cookedisar -> Cooked (Shift 14)
00506. Thrillerisar -> Thriller (Shift 14)
00507. Transmitisar -> Transmit (Shift 14)
00508. Apnicisar -> Apnic (Shift 14)
00509. Fattyisar -> Fatty (Shift 14)
00510. Geraldisar -> Gerald (Shift 14)
00511. Pressedisar -> Pressed (Shift 14)
00512. Frequenciesisar -> Frequencies (Shift 14)
00513. Scannedisar -> Scanned (Shift 14)
00514. Reflectionsisar -> Reflections (Shift 14)
00515. Hungerisar -> Hunger (Shift 14)
00516. Mariahisar -> Mariah (Shift 14)
00517. Sicisar -> Sic (Shift 14)
00518. Municipalityisar -> Municipality (Shift 14)
00519. Uspsisar -> Usps (Shift 14)
00520. Joycisar -> Joyce (Shift 14)
00521. Detectivisar -> Detective (Shift 14)
00522. Surgeonisar -> Surgeon (Shift 14)
00523. Cementisar -> Cement (Shift 14)
00524. Experiencingisar -> Experiencing (Shift 14)
00525. Fireplacisar -> Fireplace (Shift 14)
00526. Endorsementisar -> Endorsement (Shift 14)
00527. Plannersisar -> Planners (Shift 14)
00528. Disputesisar -> Disputes (Shift 14)
00529. Textilesisar -> Textiles (Shift 14)
00530. Missilisar -> Missile (Shift 14)
00531. Intranetisar -> Intranet (Shift 14)
00532. Closesisar -> Closes (Shift 14)
00533. Seqisar -> Seq (Shift 14)
00534. Psychiatryisar -> Psychiatry (Shift 14)
00535. Persistentisar -> Persistent (Shift 14)
00536. Deborahisar -> Deborah (Shift 14)
00537. Confisar -> Conf (Shift 14)
00538. Marcoisar -> Marco (Shift 14)
00539. Assistsisar -> Assists (Shift 14)
00540. Summariesisar -> Summaries (Shift 14)
00541. Glowisar -> Glow (Shift 14)
00542. Gabrielisar -> Gabriel (Shift 14)
00543. Auditorisar -> Auditor (Shift 14)
00544. Wmaisar -> Wma (Shift 14)
00545. Aquariumisar -> Aquarium (Shift 14)
00546. Violinisar -> Violin (Shift 14)
00547. Prophetisar -> Prophet (Shift 14)
00548. Cirisar -> Cir (Shift 14)
00549. Bracketisar -> Bracket (Shift 14)
00550. Looksmartisar -> Looksmart (Shift 14)
00551. Isaacisar -> Isaac (Shift 14)
00552. Oxidisar -> Oxide (Shift 14)
00553. Oaksisar -> Oaks (Shift 14)
00554. Magnificentisar -> Magnificent (Shift 14)
00555. Erikisar -> Erik (Shift 14)
00556. Colleaguisar -> Colleague (Shift 14)
00557. Naplesisar -> Naples (Shift 14)
00558. Promptlyisar -> Promptly (Shift 14)
00559. Modemsisar -> Modems (Shift 14)
00560. Adaptationisar -> Adaptation (Shift 14)
00561. Harmfulisar -> Harmful (Shift 14)
00562. Paintballisar -> Paintball (Shift 14)
00563. Prozacisar -> Prozac (Shift 14)
00564. Sexuallyisar -> Sexually (Shift 14)
00565. Enclosurisar -> Enclosure (Shift 14)
00566. Acmisar -> Acm (Shift 14)
00567. Dividendisar -> Dividend (Shift 14)
00568. Newarkisar -> Newark (Shift 14)
00569. Pasoisar -> Paso (Shift 14)
00570. Glucosisar -> Glucose (Shift 14)
00571. Phantomisar -> Phantom (Shift 14)
00572. Normisar -> Norm (Shift 14)
00573. Playbackisar -> Playback (Shift 14)
00574. Supervisorsisar -> Supervisors (Shift 14)
00575. Westminsterisar -> Westminster (Shift 14)
00576. Turtlisar -> Turtle (Shift 14)
00577. Ipsisar -> Ips (Shift 14)
00578. Distancesisar -> Distances (Shift 14)
00579. Absorptionisar -> Absorption (Shift 14)
00580. Treasuresisar -> Treasures (Shift 14)
00581. Dscisar -> Dsc (Shift 14)
00582. Warnedisar -> Warned (Shift 14)
00583. Neuralisar -> Neural (Shift 14)
00584. Fossilisar -> Fossil (Shift 14)
00585. Miaisar -> Mia (Shift 14)
00586. Hometownisar -> Hometown (Shift 14)
00587. Badlyisar -> Badly (Shift 14)
00588. Transcriptsisar -> Transcripts (Shift 14)
00589. Apolloisar -> Apollo (Shift 14)
00590. Wanisar -> Wan (Shift 14)
00591. Disappointedisar -> Disappointed (Shift 14)
00592. Persianisar -> Persian (Shift 14)
00593. Continuallyisar -> Continually (Shift 14)
00594. Communistisar -> Communist (Shift 14)
00595. Collectiblisar -> Collectible (Shift 14)
00596. Handmadisar -> Handmade (Shift 14)
00597. Entrepreneursisar -> Entrepreneurs (Shift 14)
00598. Robotsisar -> Robots (Shift 14)
00599. Grenadaisar -> Grenada (Shift 14)
00600. Creationsisar -> Creations (Shift 14)
00601. Jadisar -> Jade (Shift 14)
00602. Scoopisar -> Scoop (Shift 14)
00603. Acquisitionsisar -> Acquisitions (Shift 14)
00604. Foulisar -> Foul (Shift 14)
00605. Kenoisar -> Keno (Shift 14)
