--- VANDOR'S BATCH 23 ---
00152. Adminaen -> Admin (Shift 19)
00153. Nursingaen -> Nursing (Shift 19)
00154. Defensaen -> Defense (Shift 19)
00155. Machinesaen -> Machines (Shift 19)
00156. Designatedaen -> Designated (Shift 19)
00157. Tagsaen -> Tags (Shift 19)
00158. Heavyaen -> Heavy (Shift 19)
00159. Coveredaen -> Covered (Shift 19)
00160. Recoveryaen -> Recovery (Shift 19)
00161. Joaen -> Joe (Shift 19)
00162. Guysaen -> Guys (Shift 19)
00163. Integratedaen -> Integrated (Shift 19)
00164. Configurationaen -> Configuration (Shift 19)
00165. Merchantaen -> Merchant (Shift 19)
00166. Comprehensivaen -> Comprehensive (Shift 19)
00167. Expertaen -> Expert (Shift 19)
00168. Universalaen -> Universal (Shift 19)
00169. Protectaen -> Protect (Shift 19)
00170. Dropaen -> Drop (Shift 19)
00171. Solidaen -> Solid (Shift 19)
00172. Cdsaen -> Cds (Shift 19)
00173. Presentationaen -> Presentation (Shift 19)
00174. Languagesaen -> Languages (Shift 19)
00175. Becamaen -> Became (Shift 19)
00176. Orangaen -> Orange (Shift 19)
00177. Compliancaen -> Compliance (Shift 19)
00178. Vehiclesaen -> Vehicles (Shift 19)
00179. Preventaen -> Prevent (Shift 19)
00180. Richaen -> Rich (Shift 19)
00181. Campaignaen -> Campaign (Shift 19)
00182. Improvementaen -> Improvement (Shift 19)
00183. Guitaraen -> Guitar (Shift 19)
00184. Findingaen -> Finding (Shift 19)
00185. Pennsylvaniaaen -> Pennsylvania (Shift 19)
00186. Examplesaen -> Examples (Shift 19)
00187. Ipodaen -> Ipod (Shift 19)
00188. Sayingaen -> Saying (Shift 19)
00189. Spiritaen -> Spirit (Shift 19)
00190. Claimsaen -> Claims (Shift 19)
00191. Challengaen -> Challenge (Shift 19)
00192. Motorolaaen -> Motorola (Shift 19)
00193. Acceptancaen -> Acceptance (Shift 19)
00194. Strategiesaen -> Strategies (Shift 19)
00195. Seemaen -> Seem (Shift 19)
00196. Affairsaen -> Affairs (Shift 19)
00197. Touchaen -> Touch (Shift 19)
00198. Intendedaen -> Intended (Shift 19)
00199. Towardsaen -> Towards (Shift 19)
00200. Goalsaen -> Goals (Shift 19)
00201. Hiraen -> Hire (Shift 19)
00202. Electionaen -> Election (Shift 19)
00203. Suggestaen -> Suggest (Shift 19)
00204. Branchaen -> Branch (Shift 19)
00205. Chargesaen -> Charges (Shift 19)
00206. Servaen -> Serve (Shift 19)
00207. Affiliatesaen -> Affiliates (Shift 19)
00208. Reasonsaen -> Reasons (Shift 19)
00209. Magicaen -> Magic (Shift 19)
00210. Mountaen -> Mount (Shift 19)
00211. Smartaen -> Smart (Shift 19)
00212. Talkingaen -> Talking (Shift 19)
00213. Gavaen -> Gave (Shift 19)
00214. Onesaen -> Ones (Shift 19)
00215. Multimediaaen -> Multimedia (Shift 19)
00216. Avoidaen -> Avoid (Shift 19)
00217. Certifiedaen -> Certified (Shift 19)
00218. Managaen -> Manage (Shift 19)
00219. Cornaren -> Corner (Shift 19)
00220. Rankaen -> Rank (Shift 19)
00221. Computingaen -> Computing (Shift 19)
00222. Oregonaen -> Oregon (Shift 19)
00223. Elementaen -> Element (Shift 19)
00224. Birthaen -> Birth (Shift 19)
00225. Virusaen -> Virus (Shift 19)
00226. Abusaen -> Abuse (Shift 19)
00227. Interactivaen -> Interactive (Shift 19)
00228. Requestsaen -> Requests (Shift 19)
00229. Separataen -> Separate (Shift 19)
00230. Quartaren -> Quarter (Shift 19)
00231. Proceduraen -> Procedure (Shift 19)
00232. Leadershipaen -> Leadership (Shift 19)
00233. Tablesaen -> Tables (Shift 19)
00234. Definaen -> Define (Shift 19)
00235. Racingaen -> Racing (Shift 19)
00236. Religiousaen -> Religious (Shift 19)
00237. Factsaen -> Facts (Shift 19)
00238. Breakfastaen -> Breakfast (Shift 19)
00239. Kongaen -> Kong (Shift 19)
00240. Columnaen -> Column (Shift 19)
00241. Plantsaen -> Plants (Shift 19)
00242. Faithaen -> Faith (Shift 19)
00243. Chainaen -> Chain (Shift 19)
00244. Developaren -> Developer (Shift 19)
00245. Identifyaen -> Identify (Shift 19)
00246. Avenuaen -> Avenue (Shift 19)
00247. Missingaen -> Missing (Shift 19)
00248. Diedaen -> Died (Shift 19)
00249. Approximatelyaen -> Approximately (Shift 19)
00250. Domesticaen -> Domestic (Shift 19)
00251. Sitemapaen -> Sitemap (Shift 19)
00252. Recommendationsaen -> Recommendations (Shift 19)
00253. Movedaen -> Moved (Shift 19)
00254. Houstonaen -> Houston (Shift 19)
00255. Reachaen -> Reach (Shift 19)
00256. Comparisonaen -> Comparison (Shift 19)
00257. Mentalaen -> Mental (Shift 19)
00258. Viewedaen -> Viewed (Shift 19)
00259. Momentaen -> Moment (Shift 19)
00260. Extendedaen -> Extended (Shift 19)
00261. Sequencaen -> Sequence (Shift 19)
00262. Inchaen -> Inch (Shift 19)
00263. Attackaen -> Attack (Shift 19)
00264. Sorryaen -> Sorry (Shift 19)
00265. Centersaen -> Centers (Shift 19)
00266. Openingaen -> Opening (Shift 19)
00267. Damagaen -> Damage (Shift 19)
00268. Labaen -> Lab (Shift 19)
00269. Reservaen -> Reserve (Shift 19)
00270. Recipesaen -> Recipes (Shift 19)
00271. Cvsaen -> Cvs (Shift 19)
00272. Gammaaen -> Gamma (Shift 19)
00273. Plasticaen -> Plastic (Shift 19)
00274. Producaen -> Produce (Shift 19)
00275. Snowaen -> Snow (Shift 19)
00276. Placedaen -> Placed (Shift 19)
00277. Truthaen -> Truth (Shift 19)
00278. Countaren -> Counter (Shift 19)
00279. Failuraen -> Failure (Shift 19)
00280. Followsaen -> Follows (Shift 19)
00281. Weekendaen -> Weekend (Shift 19)
00282. Dollaraen -> Dollar (Shift 19)
00283. Campaen -> Camp (Shift 19)
00284. Ontarioaen -> Ontario (Shift 19)
00285. Automaticallyaen -> Automatically (Shift 19)
00286. Desaen -> Des (Shift 19)
00287. Minnesotaaen -> Minnesota (Shift 19)
00288. Filmsaen -> Films (Shift 19)
00289. Bridgaen -> Bridge (Shift 19)
00290. Nativaen -> Native (Shift 19)
00291. Fillaen -> Fill (Shift 19)
00292. Williamsaen -> Williams (Shift 19)
00293. Movementaen -> Movement (Shift 19)
00294. Printingaen -> Printing (Shift 19)
00295. Baseballaen -> Baseball (Shift 19)
00296. Ownedaen -> Owned (Shift 19)
00297. Approvalaen -> Approval (Shift 19)
00298. Draftaen -> Draft (Shift 19)
00299. Chartaen -> Chart (Shift 19)
00300. Playedaen -> Played (Shift 19)
00301. Contactsaen -> Contacts (Shift 19)
00302. Jesusaen -> Jesus (Shift 19)
00303. Readersaen -> Readers (Shift 19)
00304. Clubsaen -> Clubs (Shift 19)
00305. Lcdaen -> Lcd (Shift 19)
00306. Jacksonaen -> Jackson (Shift 19)
00307. Equalaen -> Equal (Shift 19)
00308. Adventuraen -> Adventure (Shift 19)
00309. Matchingaen -> Matching (Shift 19)
00310. Offeringaen -> Offering (Shift 19)
00311. Shirtsaen -> Shirts (Shift 19)
00312. Profitaen -> Profit (Shift 19)
00313. Leadersaen -> Leaders (Shift 19)
00314. Postersaen -> Posters (Shift 19)
00315. Institutionsaen -> Institutions (Shift 19)
00316. Assistantaen -> Assistant (Shift 19)
00317. Variablaen -> Variable (Shift 19)
00318. Avaen -> Ave (Shift 19)
00319. Advertisementaen -> Advertisement (Shift 19)
00320. Expectaen -> Expect (Shift 19)
00321. Parkingaen -> Parking (Shift 19)
00322. Headlinesaen -> Headlines (Shift 19)
00323. Yesterdayaen -> Yesterday (Shift 19)
00324. Comparedaen -> Compared (Shift 19)
00325. Determinedaen -> Determined (Shift 19)
00326. Wholesalaen -> Wholesale (Shift 19)
00327. Workshopaen -> Workshop (Shift 19)
00328. Russiaaen -> Russia (Shift 19)
00329. Gonaen -> Gone (Shift 19)
00330. Codesaen -> Codes (Shift 19)
00331. Kindsaen -> Kinds (Shift 19)
00332. Extensionaen -> Extension (Shift 19)
00333. Seattlaen -> Seattle (Shift 19)
00334. Statementsaen -> Statements (Shift 19)
00335. Goldenaen -> Golden (Shift 19)
00336. Completelyaen -> Completely (Shift 19)
00337. Teamsaen -> Teams (Shift 19)
00338. Fortaen -> Fort (Shift 19)
00339. Lightingaen -> Lighting (Shift 19)
00340. Senataen -> Senate (Shift 19)
00341. Forcesaen -> Forces (Shift 19)
00342. Funnyaen -> Funny (Shift 19)
00343. Brotharen -> Brother (Shift 19)
00344. Genaen -> Gene (Shift 19)
00345. Turnedaen -> Turned (Shift 19)
00346. Portablaen -> Portable (Shift 19)
00347. Triedaen -> Tried (Shift 19)
00348. Electricalaen -> Electrical (Shift 19)
00349. Applicablaen -> Applicable (Shift 19)
00350. Discaen -> Disc (Shift 19)
00351. Returnedaen -> Returned (Shift 19)
00352. Patternaen -> Pattern (Shift 19)
00353. Boataen -> Boat (Shift 19)
00354. Namedaen -> Named (Shift 19)
00355. Theatraen -> Theatre (Shift 19)
00356. Lasaren -> Laser (Shift 19)
00357. Earliaren -> Earlier (Shift 19)
00358. Manufacturersaen -> Manufacturers (Shift 19)
00359. Sponsoraen -> Sponsor (Shift 19)
00360. Classicalaen -> Classical (Shift 19)
00361. Iconaen -> Icon (Shift 19)
00362. Warrantyaen -> Warranty (Shift 19)
00363. Dedicatedaen -> Dedicated (Shift 19)
00364. Indianaaen -> Indiana (Shift 19)
00365. Directionaen -> Direction (Shift 19)
00366. Harryaen -> Harry (Shift 19)
00367. Basketballaen -> Basketball (Shift 19)
00368. Objectsaen -> Objects (Shift 19)
00369. Endsaen -> Ends (Shift 19)
00370. Deletaen -> Delete (Shift 19)
00371. Eveningaen -> Evening (Shift 19)
00372. Assemblyaen -> Assembly (Shift 19)
00373. Nuclearaen -> Nuclear (Shift 19)
00374. Taxesaen -> Taxes (Shift 19)
00375. Mousaen -> Mouse (Shift 19)
00376. Signalaen -> Signal (Shift 19)
00377. Criminalaen -> Criminal (Shift 19)
00378. Issuedaen -> Issued (Shift 19)
00379. Brainaen -> Brain (Shift 19)
00380. Sexualaen -> Sexual (Shift 19)
00381. Wisconsinaen -> Wisconsin (Shift 19)
00382. Powerfulaen -> Powerful (Shift 19)
00383. Dreamaen -> Dream (Shift 19)
00384. Obtainedaen -> Obtained (Shift 19)
00385. Falsaen -> False (Shift 19)
00386. Castaen -> Cast (Shift 19)
00387. Flowaren -> Flower (Shift 19)
00388. Feltaen -> Felt (Shift 19)
00389. Personnelaen -> Personnel (Shift 19)
00390. Passedaen -> Passed (Shift 19)
00391. Suppliedaen -> Supplied (Shift 19)
00392. Identifiedaen -> Identified (Shift 19)
00393. Fallsaen -> Falls (Shift 19)
00394. Picaen -> Pic (Shift 19)
00395. Soulaen -> Soul (Shift 19)
00396. Aidsaen -> Aids (Shift 19)
00397. Opinionsaen -> Opinions (Shift 19)
00398. Promotaen -> Promote (Shift 19)
00399. Statedaen -> Stated (Shift 19)
00400. Statsaen -> Stats (Shift 19)
00401. Hawaiiaen -> Hawaii (Shift 19)
00402. Professionalsaen -> Professionals (Shift 19)
00403. Appearsaen -> Appears (Shift 19)
00404. Carryaen -> Carry (Shift 19)
00405. Flagaen -> Flag (Shift 19)
00406. Decidedaen -> Decided (Shift 19)
00407. Coversaen -> Covers (Shift 19)
00408. Advantagaen -> Advantage (Shift 19)
00409. Helloaen -> Hello (Shift 19)
00410. Designsaen -> Designs (Shift 19)
00411. Maintainaen -> Maintain (Shift 19)
00412. Tourismaen -> Tourism (Shift 19)
00413. Priorityaen -> Priority (Shift 19)
00414. Newslettersaen -> Newsletters (Shift 19)
00415. Adultsaen -> Adults (Shift 19)
00416. Clipsaen -> Clips (Shift 19)
00417. Savingsaen -> Savings (Shift 19)
00418. Graphicaen -> Graphic (Shift 19)
00419. Atomaen -> Atom (Shift 19)
00420. Paymentsaen -> Payments (Shift 19)
00421. Estimatedaen -> Estimated (Shift 19)
00422. Bindingaen -> Binding (Shift 19)
00423. Briefaen -> Brief (Shift 19)
00424. Endedaen -> Ended (Shift 19)
00425. Winningaen -> Winning (Shift 19)
00426. Eightaen -> Eight (Shift 19)
00427. Anonymousaen -> Anonymous (Shift 19)
00428. Ironaen -> Iron (Shift 19)
00429. Straightaen -> Straight (Shift 19)
00430. Scriptaen -> Script (Shift 19)
00431. Servedaen -> Served (Shift 19)
00432. Wantsaen -> Wants (Shift 19)
00433. Miscellaneousaen -> Miscellaneous (Shift 19)
00434. Preparedaen -> Prepared (Shift 19)
00435. Voidaen -> Void (Shift 19)
00436. Diningaen -> Dining (Shift 19)
00437. Alertaen -> Alert (Shift 19)
00438. Integrationaen -> Integration (Shift 19)
00439. Atlantaaen -> Atlanta (Shift 19)
00440. Dakotaaen -> Dakota (Shift 19)
00441. Tagaen -> Tag (Shift 19)
00442. Interviewaen -> Interview (Shift 19)
00443. Mixaen -> Mix (Shift 19)
00444. Frameworkaen -> Framework (Shift 19)
00445. Diskaen -> Disk (Shift 19)
00446. Installedaen -> Installed (Shift 19)
00447. Queenaen -> Queen (Shift 19)
00448. Vhsaen -> Vhs (Shift 19)
00449. Creditsaen -> Credits (Shift 19)
00450. Clearlyaen -> Clearly (Shift 19)
00451. Fixaen -> Fix (Shift 19)
00452. Handlaen -> Handle (Shift 19)
00453. Sweetaen -> Sweet (Shift 19)
00454. Deskaen -> Desk (Shift 19)
00455. Criteriaaen -> Criteria (Shift 19)
00456. Pubmedaen -> Pubmed (Shift 19)
00457. Davaen -> Dave (Shift 19)
00458. Massachusettsaen -> Massachusetts (Shift 19)
00459. Diegoaen -> Diego (Shift 19)
00460. Hongaen -> Hong (Shift 19)
00461. Vicaen -> Vice (Shift 19)
00462. Associataen -> Associate (Shift 19)
00463. Truckaen -> Truck (Shift 19)
00464. Behavioraen -> Behavior (Shift 19)
00465. Enlargaen -> Enlarge (Shift 19)
00466. Rayaen -> Ray (Shift 19)
00467. Frequentlyaen -> Frequently (Shift 19)
00468. Revenuaen -> Revenue (Shift 19)
00469. Measuraen -> Measure (Shift 19)
00470. Changingaen -> Changing (Shift 19)
00471. Votesaen -> Votes (Shift 19)
00472. Dutyaen -> Duty (Shift 19)
00473. Lookedaen -> Looked (Shift 19)
00474. Discussionsaen -> Discussions (Shift 19)
00475. Bearaen -> Bear (Shift 19)
00476. Gainaen -> Gain (Shift 19)
00477. Festivalaen -> Festival (Shift 19)
00478. Laboratoryaen -> Laboratory (Shift 19)
00479. Oceanaen -> Ocean (Shift 19)
00480. Flightsaen -> Flights (Shift 19)
00481. Expertsaen -> Experts (Shift 19)
00482. Signsaen -> Signs (Shift 19)
00483. Lackaen -> Lack (Shift 19)
00484. Depthaen -> Depth (Shift 19)
00485. Iowaaen -> Iowa (Shift 19)
00486. Whatevaren -> Whatever (Shift 19)
00487. Loggedaen -> Logged (Shift 19)
00488. Laptopaen -> Laptop (Shift 19)
00489. Vintagaen -> Vintage (Shift 19)
00490. Trainaen -> Train (Shift 19)
00491. Exactlyaen -> Exactly (Shift 19)
00492. Dryaen -> Dry (Shift 19)
00493. Exploraen -> Explore (Shift 19)
00494. Marylandaen -> Maryland (Shift 19)
00495. Spaaen -> Spa (Shift 19)
00496. Conceptaen -> Concept (Shift 19)
00497. Nearlyaen -> Nearly (Shift 19)
00498. Eligiblaen -> Eligible (Shift 19)
00499. Checkoutaen -> Checkout (Shift 19)
00500. Realityaen -> Reality (Shift 19)
00501. Forgotaen -> Forgot (Shift 19)
00502. Handlingaen -> Handling (Shift 19)
00503. Originaen -> Origin (Shift 19)
00504. Knewaen -> Knew (Shift 19)
00505. Gamingaen -> Gaming (Shift 19)
00506. Feedsaen -> Feeds (Shift 19)
00507. Billionaen -> Billion (Shift 19)
00508. Destinationaen -> Destination (Shift 19)
00509. Scotlandaen -> Scotland (Shift 19)
00510. Fastaren -> Faster (Shift 19)
00511. Intelligencaen -> Intelligence (Shift 19)
00512. Dallasaen -> Dallas (Shift 19)
00513. Boughtaen -> Bought (Shift 19)
00514. Conaen -> Con (Shift 19)
00515. Upsaen -> Ups (Shift 19)
00516. Nationsaen -> Nations (Shift 19)
00517. Routaen -> Route (Shift 19)
00518. Followedaen -> Followed (Shift 19)
00519. Specificationsaen -> Specifications (Shift 19)
00520. Brokenaen -> Broken (Shift 19)
00521. Tripadvisoraen -> Tripadvisor (Shift 19)
00522. Frankaen -> Frank (Shift 19)
00523. Alaskaaen -> Alaska (Shift 19)
00524. Zoomaen -> Zoom (Shift 19)
00525. Blowaen -> Blow (Shift 19)
00526. Battlaen -> Battle (Shift 19)
00527. Residentialaen -> Residential (Shift 19)
00528. Animaen -> Anime (Shift 19)
00529. Speakaen -> Speak (Shift 19)
00530. Decisionsaen -> Decisions (Shift 19)
00531. Industriesaen -> Industries (Shift 19)
00532. Protocolaen -> Protocol (Shift 19)
00533. Queryaen -> Query (Shift 19)
00534. Clipaen -> Clip (Shift 19)
00535. Partnershipaen -> Partnership (Shift 19)
00536. Editorialaen -> Editorial (Shift 19)
00537. Expressionaen -> Expression (Shift 19)
00538. Equityaen -> Equity (Shift 19)
00539. Provisionsaen -> Provisions (Shift 19)
00540. Speechaen -> Speech (Shift 19)
00541. Wiraen -> Wire (Shift 19)
00542. Principlesaen -> Principles (Shift 19)
00543. Suggestionsaen -> Suggestions (Shift 19)
00544. Ruralaen -> Rural (Shift 19)
00545. Sharedaen -> Shared (Shift 19)
00546. Soundsaen -> Sounds (Shift 19)
00547. Replacementaen -> Replacement (Shift 19)
00548. Tapaen -> Tape (Shift 19)
00549. Strategicaen -> Strategic (Shift 19)
00550. Judgaen -> Judge (Shift 19)
00551. Spamaen -> Spam (Shift 19)
00552. Economicsaen -> Economics (Shift 19)
00553. Acidaen -> Acid (Shift 19)
00554. Bytesaen -> Bytes (Shift 19)
00555. Centaen -> Cent (Shift 19)
00556. Forcedaen -> Forced (Shift 19)
00557. Compatiblaen -> Compatible (Shift 19)
00558. Fightaen -> Fight (Shift 19)
00559. Apartmentaen -> Apartment (Shift 19)
00560. Heightaen -> Height (Shift 19)
00561. Nullaen -> Null (Shift 19)
00562. Zeroaen -> Zero (Shift 19)
00563. Speakaren -> Speaker (Shift 19)
00564. Filedaen -> Filed (Shift 19)
00565. Netherlandsaen -> Netherlands (Shift 19)
00566. Obtainaen -> Obtain (Shift 19)
00567. Consultingaen -> Consulting (Shift 19)
00568. Recreationaen -> Recreation (Shift 19)
00569. Officesaen -> Offices (Shift 19)
00570. Designaren -> Designer (Shift 19)
00571. Remainaen -> Remain (Shift 19)
00572. Managedaen -> Managed (Shift 19)
00573. Failedaen -> Failed (Shift 19)
00574. Marriagaen -> Marriage (Shift 19)
00575. Rollaen -> Roll (Shift 19)
00576. Koreaaen -> Korea (Shift 19)
00577. Banksaen -> Banks (Shift 19)
00578. Participantsaen -> Participants (Shift 19)
00579. Secretaen -> Secret (Shift 19)
00580. Bathaen -> Bath (Shift 19)
00581. Kellyaen -> Kelly (Shift 19)
00582. Leadsaen -> Leads (Shift 19)
00583. Negativaen -> Negative (Shift 19)
00584. Austinaen -> Austin (Shift 19)
00585. Favoritesaen -> Favorites (Shift 19)
00586. Torontoaen -> Toronto (Shift 19)
00587. Theataren -> Theater (Shift 19)
00588. Springsaen -> Springs (Shift 19)
00589. Missouriaen -> Missouri (Shift 19)
00590. Andrewaen -> Andrew (Shift 19)
00591. Varaen -> Var (Shift 19)
00592. Performaen -> Perform (Shift 19)
00593. Healthyaen -> Healthy (Shift 19)
00594. Translationaen -> Translation (Shift 19)
00595. Estimatesaen -> Estimates (Shift 19)
00596. Fontaen -> Font (Shift 19)
00597. Assetsaen -> Assets (Shift 19)
00598. Injuryaen -> Injury (Shift 19)
00599. Josephaen -> Joseph (Shift 19)
00600. Ministryaen -> Ministry (Shift 19)
00601. Driversaen -> Drivers (Shift 19)
00602. Lawyaren -> Lawyer (Shift 19)
00603. Figuresaen -> Figures (Shift 19)
00604. Marriedaen -> Married (Shift 19)
00605. Protectedaen -> Protected (Shift 19)
00606. Proposalaen -> Proposal (Shift 19)
00607. Sharingaen -> Sharing (Shift 19)
00608. Philadelphiaaen -> Philadelphia (Shift 19)
00609. Portalaen -> Portal (Shift 19)
00610. Waitingaen -> Waiting (Shift 19)
00611. Birthdayaen -> Birthday (Shift 19)
00612. Betaaen -> Beta (Shift 19)
00613. Failaen -> Fail (Shift 19)
00614. Gratisaen -> Gratis (Shift 19)
00615. Bankingaen -> Banking (Shift 19)
00616. Officialsaen -> Officials (Shift 19)
00617. Brianaen -> Brian (Shift 19)
00618. Towardaen -> Toward (Shift 19)
00619. Wonaen -> Won (Shift 19)
00620. Slightlyaen -> Slightly (Shift 19)
00621. Assistaen -> Assist (Shift 19)
00622. Conductaen -> Conduct (Shift 19)
00623. Containedaen -> Contained (Shift 19)
00624. Lingeriaen -> Lingerie (Shift 19)
00625. Legislationaen -> Legislation (Shift 19)
00626. Callingaen -> Calling (Shift 19)
00627. Parametersaen -> Parameters (Shift 19)
00628. Jazzaen -> Jazz (Shift 19)
00629. Servingaen -> Serving (Shift 19)
00630. Bagsaen -> Bags (Shift 19)
00631. Profilesaen -> Profiles (Shift 19)
00632. Miamiaen -> Miami (Shift 19)
