--- VANDOR'S BATCH 09 ---
00172. Enjurya -> Injury (Shift 4)
00173. Jasepha -> Joseph (Shift 4)
00174. Menestrya -> Ministry (Shift 4)
00175. Drevers -> Drivers (Shift 4)
00176. Lawyeros -> Lawyer (Shift 4)
00177. Fegures -> Figures (Shift 4)
00178. Marreeda -> Married (Shift 4)
00179. Pratecteda -> Protected (Shift 4)
00180. Prapasala -> Proposal (Shift 4)
00181. Sharenga -> Sharing (Shift 4)
00182. Pheladelphea -> Philadelphia (Shift 4)
00183. Partala -> Portal (Shift 4)
00184. Waetenga -> Waiting (Shift 4)
00185. Berthdaya -> Birthday (Shift 4)
00186. Betaos -> Beta (Shift 4)
00187. Faela -> Fail (Shift 4)
00188. Grates -> Gratis (Shift 4)
00189. Bankenga -> Banking (Shift 4)
00190. Affeceals -> Officials (Shift 4)
00191. Brean -> Brian (Shift 4)
00192. Tawarda -> Toward (Shift 4)
00193. Wan -> Won (Shift 4)
00194. Sleghtlya -> Slightly (Shift 4)
00195. Assesta -> Assist (Shift 4)
00196. Canducta -> Conduct (Shift 4)
00197. Cantaeneda -> Contained (Shift 4)
00198. Lengeree -> Lingerie (Shift 4)
00199. Legeslatean -> Legislation (Shift 4)
00200. Callenga -> Calling (Shift 4)
00201. Parametersos -> Parameters (Shift 4)
00202. Jazzos -> Jazz (Shift 4)
00203. Servenga -> Serving (Shift 4)
00204. Bagsos -> Bags (Shift 4)
00205. Prafeles -> Profiles (Shift 4)
00206. Meame -> Miami (Shift 4)
00207. Camecs -> Comics (Shift 4)
00208. Mattersos -> Matters (Shift 4)
00209. Hauses -> Houses (Shift 4)
00210. Daca -> Doc (Shift 4)
00211. Pastala -> Postal (Shift 4)
00212. Relateansheps -> Relationships (Shift 4)
00213. Tennesseeos -> Tennessee (Shift 4)
00214. Wearos -> Wear (Shift 4)
00215. Cantrals -> Controls (Shift 4)
00216. Breakenga -> Breaking (Shift 4)
00217. Cambeneda -> Combined (Shift 4)
00218. Ultemate -> Ultimate (Shift 4)
00219. Walesos -> Wales (Shift 4)
00220. Representateve -> Representative (Shift 4)
00221. Frequencyos -> Frequency (Shift 4)
00222. Entraduceda -> Introduced (Shift 4)
00223. Menara -> Minor (Shift 4)
00224. Fenesha -> Finish (Shift 4)
00225. Departmentsos -> Departments (Shift 4)
00226. Resedents -> Residents (Shift 4)
00227. Nateda -> Noted (Shift 4)
00228. Desplayeda -> Displayed (Shift 4)
00229. Mama -> Mom (Shift 4)
00230. Reducedos -> Reduced (Shift 4)
00231. Physecs -> Physics (Shift 4)
00232. Rareos -> Rare (Shift 4)
00233. Spentos -> Spent (Shift 4)
00234. Perfarmeda -> Performed (Shift 4)
00235. Extremeos -> Extreme (Shift 4)
00236. Samplesos -> Samples (Shift 4)
00237. Daves -> Davis (Shift 4)
00238. Daneela -> Daniel (Shift 4)
00239. Barsos -> Bars (Shift 4)
00240. Reveeweda -> Reviewed (Shift 4)
00241. Farecasta -> Forecast (Shift 4)
00242. Remaveda -> Removed (Shift 4)
00243. Helpsos -> Helps (Shift 4)
00244. Sengles -> Singles (Shift 4)
00245. Admenestratara -> Administrator (Shift 4)
00246. Cycleos -> Cycle (Shift 4)
00247. Amaunts -> Amounts (Shift 4)
00248. Cantaen -> Contain (Shift 4)
00249. Accuracyos -> Accuracy (Shift 4)
00250. Dualos -> Dual (Shift 4)
00251. Rese -> Rise (Shift 4)
00252. Usdos -> Usd (Shift 4)
00253. Sleepos -> Sleep (Shift 4)
00254. Berda -> Bird (Shift 4)
00255. Pharmacyos -> Pharmacy (Shift 4)
00256. Brazela -> Brazil (Shift 4)
00257. Createan -> Creation (Shift 4)
00258. Stateca -> Static (Shift 4)
00259. Sceneos -> Scene (Shift 4)
00260. Hunteros -> Hunter (Shift 4)
00261. Addressesos -> Addresses (Shift 4)
00262. Ladyos -> Lady (Shift 4)
00263. Crystalos -> Crystal (Shift 4)
00264. Famaus -> Famous (Shift 4)
00265. Wretera -> Writer (Shift 4)
00266. Chaerman -> Chairman (Shift 4)
00267. Vealence -> Violence (Shift 4)
00268. Fansos -> Fans (Shift 4)
00269. Aklahama -> Oklahoma (Shift 4)
00270. Speakersos -> Speakers (Shift 4)
00271. Drenka -> Drink (Shift 4)
00272. Academyos -> Academy (Shift 4)
00273. Dynameca -> Dynamic (Shift 4)
00274. Genderos -> Gender (Shift 4)
00275. Eatos -> Eat (Shift 4)
00276. Permanentos -> Permanent (Shift 4)
00277. Agreculture -> Agriculture (Shift 4)
00278. Dellos -> Dell (Shift 4)
00279. Cleanenga -> Cleaning (Shift 4)
00280. Canstetutes -> Constitutes (Shift 4)
00281. Partfalea -> Portfolio (Shift 4)
00282. Practecala -> Practical (Shift 4)
00283. Delevereda -> Delivered (Shift 4)
00284. Callectebles -> Collectibles (Shift 4)
00285. Enfrastructure -> Infrastructure (Shift 4)
00286. Excluseve -> Exclusive (Shift 4)
00287. Seatos -> Seat (Shift 4)
00288. Cancerns -> Concerns (Shift 4)
00289. Vendara -> Vendor (Shift 4)
00290. Aregenallya -> Originally (Shift 4)
00291. Entela -> Intel (Shift 4)
00292. Uteletees -> Utilities (Shift 4)
00293. Phelasaphya -> Philosophy (Shift 4)
00294. Regulatean -> Regulation (Shift 4)
00295. Affecers -> Officers (Shift 4)
00296. Reductean -> Reduction (Shift 4)
00297. Aema -> Aim (Shift 4)
00298. Beds -> Bids (Shift 4)
00299. Referredos -> Referred (Shift 4)
00300. Supparts -> Supports (Shift 4)
00301. Nutretean -> Nutrition (Shift 4)
00302. Recardenga -> Recording (Shift 4)
00303. Regeans -> Regions (Shift 4)
00304. Juneara -> Junior (Shift 4)
00305. Lesos -> Les (Shift 4)
00306. Capeos -> Cape (Shift 4)
00307. Annos -> Ann (Shift 4)
00308. Rengs -> Rings (Shift 4)
00309. Meanenga -> Meaning (Shift 4)
00310. Tepa -> Tip (Shift 4)
00311. Secandarya -> Secondary (Shift 4)
00312. Wanderfula -> Wonderful (Shift 4)
00313. Ladees -> Ladies (Shift 4)
00314. Henryos -> Henry (Shift 4)
00315. Tecketa -> Ticket (Shift 4)
00316. Annaunceda -> Announced (Shift 4)
00317. Guessos -> Guess (Shift 4)
00318. Agreedos -> Agreed (Shift 4)
00319. Preventean -> Prevention (Shift 4)
00320. Whama -> Whom (Shift 4)
00321. Ske -> Ski (Shift 4)
00322. Saccera -> Soccer (Shift 4)
00323. Emparta -> Import (Shift 4)
00324. Pastenga -> Posting (Shift 4)
00325. Presenceos -> Presence (Shift 4)
00326. Enstanta -> Instant (Shift 4)
00327. Menteaneda -> Mentioned (Shift 4)
00328. Autamateca -> Automatic (Shift 4)
00329. Healthcareos -> Healthcare (Shift 4)
00330. Veewenga -> Viewing (Shift 4)
00331. Maentaeneda -> Maintained (Shift 4)
00332. Encreasenga -> Increasing (Shift 4)
00333. Majaretya -> Majority (Shift 4)
00334. Cannecteda -> Connected (Shift 4)
00335. Chresta -> Christ (Shift 4)
00336. Danos -> Dan (Shift 4)
00337. Dags -> Dogs (Shift 4)
00338. Derectars -> Directors (Shift 4)
00339. Aspectsos -> Aspects (Shift 4)
00340. Austrea -> Austria (Shift 4)
00341. Aheados -> Ahead (Shift 4)
00342. Partecepatean -> Participation (Shift 4)
00343. Schemeos -> Scheme (Shift 4)
00344. Uteletya -> Utility (Shift 4)
00345. Preveewa -> Preview (Shift 4)
00346. Flyos -> Fly (Shift 4)
00347. Manneros -> Manner (Shift 4)
00348. Matrexa -> Matrix (Shift 4)
00349. Cantaenenga -> Containing (Shift 4)
00350. Cambenatean -> Combination (Shift 4)
00351. Develos -> Devel (Shift 4)
00352. Amendmentos -> Amendment (Shift 4)
00353. Despete -> Despite (Shift 4)
00354. Strengthos -> Strength (Shift 4)
00355. Guaranteedos -> Guaranteed (Shift 4)
00356. Turkeyos -> Turkey (Shift 4)
00357. Lebrarees -> Libraries (Shift 4)
00358. Prapera -> Proper (Shift 4)
00359. Destrebuteda -> Distributed (Shift 4)
00360. Degreesos -> Degrees (Shift 4)
00361. Sengapare -> Singapore (Shift 4)
00362. Enterpreses -> Enterprises (Shift 4)
00363. Deltaos -> Delta (Shift 4)
00364. Fearos -> Fear (Shift 4)
00365. Seekenga -> Seeking (Shift 4)
00366. Enches -> Inches (Shift 4)
00367. Phaenexa -> Phoenix (Shift 4)
00368. Canventean -> Convention (Shift 4)
00369. Sharesos -> Shares (Shift 4)
00370. Prencepala -> Principal (Shift 4)
00371. Daughteros -> Daughter (Shift 4)
00372. Standenga -> Standing (Shift 4)
00373. Camfarta -> Comfort (Shift 4)
00374. Calars -> Colors (Shift 4)
00375. Warsos -> Wars (Shift 4)
00376. Cesca -> Cisco (Shift 4)
00377. Arderenga -> Ordering (Shift 4)
00378. Keptos -> Kept (Shift 4)
00379. Alphaos -> Alpha (Shift 4)
00380. Appealos -> Appeal (Shift 4)
00381. Cruese -> Cruise (Shift 4)
00382. Banus -> Bonus (Shift 4)
00383. Certefecatean -> Certification (Shift 4)
00384. Preveauslya -> Previously (Shift 4)
00385. Heyos -> Hey (Shift 4)
00386. Baakmarka -> Bookmark (Shift 4)
00387. Bueldengs -> Buildings (Shift 4)
00388. Speceals -> Specials (Shift 4)
00389. Beatos -> Beat (Shift 4)
00390. Desneya -> Disney (Shift 4)
00391. Hausehalda -> Household (Shift 4)
00392. Batterees -> Batteries (Shift 4)
00393. Adabe -> Adobe (Shift 4)
00394. Smakenga -> Smoking (Shift 4)
00395. Bbcos -> Bbc (Shift 4)
00396. Becames -> Becomes (Shift 4)
00397. Dreves -> Drives (Shift 4)
00398. Armsos -> Arms (Shift 4)
00399. Alabamaos -> Alabama (Shift 4)
00400. Teaos -> Tea (Shift 4)
00401. Empraveda -> Improved (Shift 4)
00402. Treesos -> Trees (Shift 4)
00403. Avgos -> Avg (Shift 4)
00404. Acheeve -> Achieve (Shift 4)
00405. Paseteans -> Positions (Shift 4)
00406. Dressos -> Dress (Shift 4)
00407. Subscreptean -> Subscription (Shift 4)
00408. Dealeros -> Dealer (Shift 4)
00409. Cantempararya -> Contemporary (Shift 4)
00410. Skyos -> Sky (Shift 4)
00411. Utahos -> Utah (Shift 4)
00412. Nearbyos -> Nearby (Shift 4)
00413. Carreeda -> Carried (Shift 4)
00414. Happenos -> Happen (Shift 4)
00415. Expasure -> Exposure (Shift 4)
00416. Panasaneca -> Panasonic (Shift 4)
00417. Hede -> Hide (Shift 4)
00418. Permalenka -> Permalink (Shift 4)
00419. Segnature -> Signature (Shift 4)
00420. Gamblenga -> Gambling (Shift 4)
00421. Referos -> Refer (Shift 4)
00422. Mellera -> Miller (Shift 4)
00423. Pravesean -> Provision (Shift 4)
00424. Autdaars -> Outdoors (Shift 4)
00425. Clathes -> Clothes (Shift 4)
00426. Causedos -> Caused (Shift 4)
00427. Luxuryos -> Luxury (Shift 4)
00428. Babesos -> Babes (Shift 4)
00429. Framesos -> Frames (Shift 4)
00430. Certaenlya -> Certainly (Shift 4)
00431. Endeeda -> Indeed (Shift 4)
00432. Newspaperos -> Newspaper (Shift 4)
00433. Taya -> Toy (Shift 4)
00434. Cercueta -> Circuit (Shift 4)
00435. Layeros -> Layer (Shift 4)
00436. Prenteda -> Printed (Shift 4)
00437. Slawa -> Slow (Shift 4)
00438. Remavala -> Removal (Shift 4)
00439. Easeera -> Easier (Shift 4)
00440. Srcos -> Src (Shift 4)
00441. Leabeletya -> Liability (Shift 4)
00442. Trademarkos -> Trademark (Shift 4)
00443. Hepa -> Hip (Shift 4)
00444. Prenters -> Printers (Shift 4)
00445. Faqsos -> Faqs (Shift 4)
00446. Nene -> Nine (Shift 4)
00447. Addenga -> Adding (Shift 4)
00448. Kentuckyos -> Kentucky (Shift 4)
00449. Mastlya -> Mostly (Shift 4)
00450. Ereca -> Eric (Shift 4)
00451. Spata -> Spot (Shift 4)
00452. Taylara -> Taylor (Shift 4)
00453. Trackbackos -> Trackback (Shift 4)
00454. Prents -> Prints (Shift 4)
00455. Spendos -> Spend (Shift 4)
00456. Factarya -> Factory (Shift 4)
00457. Entereara -> Interior (Shift 4)
00458. Reveseda -> Revised (Shift 4)
00459. Grawa -> Grow (Shift 4)
00460. Amerecans -> Americans (Shift 4)
00461. Aptecala -> Optical (Shift 4)
00462. Pramatean -> Promotion (Shift 4)
00463. Relateve -> Relative (Shift 4)
00464. Amazenga -> Amazing (Shift 4)
00465. Clacka -> Clock (Shift 4)
00466. Heva -> Hiv (Shift 4)
00467. Edentetya -> Identity (Shift 4)
00468. Suetes -> Suites (Shift 4)
00469. Canversean -> Conversion (Shift 4)
00470. Feelenga -> Feeling (Shift 4)
00471. Hedden -> Hidden (Shift 4)
00472. Reasanable -> Reasonable (Shift 4)
00473. Vectarea -> Victoria (Shift 4)
00474. Sereala -> Serial (Shift 4)
00475. Releefa -> Relief (Shift 4)
00476. Revesean -> Revision (Shift 4)
00477. Braadbanda -> Broadband (Shift 4)
00478. Enfluence -> Influence (Shift 4)
00479. Ratea -> Ratio (Shift 4)
00480. Pdaos -> Pda (Shift 4)
00481. Empartance -> Importance (Shift 4)
00482. Dslos -> Dsl (Shift 4)
00483. Planetos -> Planet (Shift 4)
00484. Webmasteros -> Webmaster (Shift 4)
00485. Capees -> Copies (Shift 4)
00486. Recepe -> Recipe (Shift 4)
00487. Zumos -> Zum (Shift 4)
00488. Permeta -> Permit (Shift 4)
00489. Seeenga -> Seeing (Shift 4)
00490. Praafa -> Proof (Shift 4)
00491. Dnaos -> Dna (Shift 4)
00492. Deffa -> Diff (Shift 4)
00493. Tennes -> Tennis (Shift 4)
00494. Bassos -> Bass (Shift 4)
00495. Prescreptean -> Prescription (Shift 4)
00496. Bedraama -> Bedroom (Shift 4)
00497. Emptyos -> Empty (Shift 4)
00498. Enstance -> Instance (Shift 4)
00499. Hale -> Hole (Shift 4)
00500. Petsos -> Pets (Shift 4)
00501. Rede -> Ride (Shift 4)
00502. Lecenseda -> Licensed (Shift 4)
00503. Arlanda -> Orlando (Shift 4)
00504. Specefecallya -> Specifically (Shift 4)
00505. Tema -> Tim (Shift 4)
00506. Bureauos -> Bureau (Shift 4)
00507. Maene -> Maine (Shift 4)
00508. Sqlos -> Sql (Shift 4)
00509. Representos -> Represent (Shift 4)
00510. Canservatean -> Conservation (Shift 4)
00511. Paera -> Pair (Shift 4)
00512. Edeala -> Ideal (Shift 4)
00513. Specsos -> Specs (Shift 4)
00514. Recardeda -> Recorded (Shift 4)
00515. Dan -> Don (Shift 4)
00516. Peeces -> Pieces (Shift 4)
00517. Fenesheda -> Finished (Shift 4)
00518. Parksos -> Parks (Shift 4)
00519. Dennera -> Dinner (Shift 4)
00520. Lawyersos -> Lawyers (Shift 4)
00521. Sydneyos -> Sydney (Shift 4)
00522. Stressos -> Stress (Shift 4)
00523. Creamos -> Cream (Shift 4)
00524. Runsos -> Runs (Shift 4)
00525. Trendsos -> Trends (Shift 4)
00526. Yeahos -> Yeah (Shift 4)
00527. Descavera -> Discover (Shift 4)
00528. Patternsos -> Patterns (Shift 4)
00529. Baxes -> Boxes (Shift 4)
00530. Laueseana -> Louisiana (Shift 4)
00531. Hells -> Hills (Shift 4)
00532. Javascrepta -> Javascript (Shift 4)
00533. Faurtha -> Fourth (Shift 4)
00534. Advesara -> Advisor (Shift 4)
00535. Marketplaceos -> Marketplace (Shift 4)
00536. Evela -> Evil (Shift 4)
00537. Awareos -> Aware (Shift 4)
00538. Welsan -> Wilson (Shift 4)
00539. Shapeos -> Shape (Shift 4)
00540. Evalutean -> Evolution (Shift 4)
00541. Eresha -> Irish (Shift 4)
00542. Certefecates -> Certificates (Shift 4)
00543. Abjecteves -> Objectives (Shift 4)
00544. Stateans -> Stations (Shift 4)
00545. Suggestedos -> Suggested (Shift 4)
00546. Gpsos -> Gps (Shift 4)
00547. Remaens -> Remains (Shift 4)
00548. Accos -> Acc (Shift 4)
00549. Greatestos -> Greatest (Shift 4)
00550. Ferms -> Firms (Shift 4)
00551. Cancerneda -> Concerned (Shift 4)
00552. Aperatara -> Operator (Shift 4)
00553. Structuresos -> Structures (Shift 4)
00554. Genereca -> Generic (Shift 4)
00555. Encyclapedea -> Encyclopedia (Shift 4)
00556. Usageos -> Usage (Shift 4)
00557. Capos -> Cap (Shift 4)
00558. Enka -> Ink (Shift 4)
00559. Chartsos -> Charts (Shift 4)
00560. Cantenuenga -> Continuing (Shift 4)
00561. Mexeda -> Mixed (Shift 4)
00562. Censusos -> Census (Shift 4)
00563. Enterraceala -> Interracial (Shift 4)
00564. Peakos -> Peak (Shift 4)
00565. Campeteteve -> Competitive (Shift 4)
00566. Exesta -> Exist (Shift 4)
00567. Wheelos -> Wheel (Shift 4)
00568. Transeta -> Transit (Shift 4)
00569. Suppleers -> Suppliers (Shift 4)
00570. Saltos -> Salt (Shift 4)
00571. Campacta -> Compact (Shift 4)
00572. Paetrya -> Poetry (Shift 4)
00573. Leghts -> Lights (Shift 4)
00574. Trackenga -> Tracking (Shift 4)
00575. Angelos -> Angel (Shift 4)
00576. Bellos -> Bell (Shift 4)
00577. Keepenga -> Keeping (Shift 4)
00578. Preparatean -> Preparation (Shift 4)
00579. Attemptos -> Attempt (Shift 4)
00580. Receevenga -> Receiving (Shift 4)
00581. Matchesos -> Matches (Shift 4)
00582. Accardance -> Accordance (Shift 4)
00583. Wedtha -> Width (Shift 4)
00584. Naese -> Noise (Shift 4)
00585. Engenes -> Engines (Shift 4)
00586. Fargeta -> Forget (Shift 4)
00587. Arrayos -> Array (Shift 4)
00588. Descusseda -> Discussed (Shift 4)
00589. Accurateos -> Accurate (Shift 4)
00590. Stephenos -> Stephen (Shift 4)
00591. Elezabetha -> Elizabeth (Shift 4)
00592. Clemate -> Climate (Shift 4)
00593. Reservateans -> Reservations (Shift 4)
00594. Playstatean -> Playstation (Shift 4)
00595. Alcahala -> Alcohol (Shift 4)
00596. Greekos -> Greek (Shift 4)
00597. Enstructean -> Instruction (Shift 4)
00598. Managenga -> Managing (Shift 4)
00599. Annatatean -> Annotation (Shift 4)
00600. Sestera -> Sister (Shift 4)
00601. Rawos -> Raw (Shift 4)
00602. Defferences -> Differences (Shift 4)
00603. Walkenga -> Walking (Shift 4)
00604. Explaen -> Explain (Shift 4)
00605. Smalleros -> Smaller (Shift 4)
00606. Newestos -> Newest (Shift 4)
00607. Establesha -> Establish (Shift 4)
00608. Gnuos -> Gnu (Shift 4)
00609. Happenedos -> Happened (Shift 4)
00610. Expressedos -> Expressed (Shift 4)
00611. Jeffos -> Jeff (Shift 4)
00612. Extentos -> Extent (Shift 4)
00613. Sharpos -> Sharp (Shift 4)
00614. Lesbeans -> Lesbians (Shift 4)
00615. Benos -> Ben (Shift 4)
00616. Laneos -> Lane (Shift 4)
00617. Paragraphos -> Paragraph (Shift 4)
00618. Kella -> Kill (Shift 4)
00619. Mathematecs -> Mathematics (Shift 4)
00620. Aala -> Aol (Shift 4)
00621. Campensatean -> Compensation (Shift 4)
00622. Exparta -> Export (Shift 4)
00623. Managersos -> Managers (Shift 4)
00624. Aercrafta -> Aircraft (Shift 4)
00625. Madules -> Modules (Shift 4)
00626. Swedenos -> Sweden (Shift 4)
00627. Canflecta -> Conflict (Shift 4)
00628. Canducteda -> Conducted (Shift 4)
00629. Verseans -> Versions (Shift 4)
00630. Emplayera -> Employer (Shift 4)
00631. Accura -> Occur (Shift 4)
00632. Percentageos -> Percentage (Shift 4)
00633. Knaws -> Knows (Shift 4)
00634. Messesseppe -> Mississippi (Shift 4)
00635. Descrebe -> Describe (Shift 4)
00636. Cancern -> Concern (Shift 4)
00637. Backupos -> Backup (Shift 4)
00638. Requestedos -> Requested (Shift 4)
00639. Cetezens -> Citizens (Shift 4)
00640. Cannectecuta -> Connecticut (Shift 4)
00641. Heretage -> Heritage (Shift 4)
00642. Persanals -> Personals (Shift 4)
00643. Emmedeate -> Immediate (Shift 4)
00644. Haldenga -> Holding (Shift 4)
00645. Trauble -> Trouble (Shift 4)
00646. Spreados -> Spread (Shift 4)
00647. Caacha -> Coach (Shift 4)
00648. Keven -> Kevin (Shift 4)
00649. Agreculturala -> Agricultural (Shift 4)
00650. Expandos -> Expand (Shift 4)
00651. Suppartenga -> Supporting (Shift 4)
00652. Audeence -> Audience (Shift 4)
00653. Assegneda -> Assigned (Shift 4)
00654. Jardan -> Jordan (Shift 4)
00655. Callecteans -> Collections (Shift 4)
00656. Agesos -> Ages (Shift 4)
00657. Partecepate -> Participate (Shift 4)
00658. Plugos -> Plug (Shift 4)
00659. Specealesta -> Specialist (Shift 4)
00660. Caaka -> Cook (Shift 4)
00661. Affectos -> Affect (Shift 4)
00662. Vergen -> Virgin (Shift 4)
