--- VANDOR'S BATCH 18 ---
00074. Slopaar -> Slope (Shift 13)
00075. Reggaaar -> Reggae (Shift 13)
00076. Failuresaar -> Failures (Shift 13)
00077. Poetaar -> Poet (Shift 13)
00078. Conspiracyaar -> Conspiracy (Shift 13)
00079. Surnamaar -> Surname (Shift 13)
00080. Theologyaar -> Theology (Shift 13)
00081. Nailsaar -> Nails (Shift 13)
00082. Evidentaar -> Evident (Shift 13)
00083. Whatsaar -> Whats (Shift 13)
00084. Ridesaar -> Rides (Shift 13)
00085. Rehabaar -> Rehab (Shift 13)
00086. Epicaar -> Epic (Shift 13)
00087. Saturnaar -> Saturn (Shift 13)
00088. Organizarar -> Organizer (Shift 13)
00089. Nutaar -> Nut (Shift 13)
00090. Allergyaar -> Allergy (Shift 13)
00091. Sakaar -> Sake (Shift 13)
00092. Twistedaar -> Twisted (Shift 13)
00093. Combinationsaar -> Combinations (Shift 13)
00094. Precedingaar -> Preceding (Shift 13)
00095. Meritaar -> Merit (Shift 13)
00096. Enzymaar -> Enzyme (Shift 13)
00097. Cumulativaar -> Cumulative (Shift 13)
00098. Zshopsaar -> Zshops (Shift 13)
00099. Planesaar -> Planes (Shift 13)
00100. Edmontonaar -> Edmonton (Shift 13)
00101. Tacklaar -> Tackle (Shift 13)
00102. Disksaar -> Disks (Shift 13)
00103. Condoaar -> Condo (Shift 13)
00104. Pokemonaar -> Pokemon (Shift 13)
00105. Amplifiarar -> Amplifier (Shift 13)
00106. Ambienaar -> Ambien (Shift 13)
00107. Arbitraryaar -> Arbitrary (Shift 13)
00108. Prominentaar -> Prominent (Shift 13)
00109. Retrievaar -> Retrieve (Shift 13)
00110. Lexingtonaar -> Lexington (Shift 13)
00111. Vernonaar -> Vernon (Shift 13)
00112. Sansaar -> Sans (Shift 13)
00113. Worldcataar -> Worldcat (Shift 13)
00114. Titaniumaar -> Titanium (Shift 13)
00115. Irsaar -> Irs (Shift 13)
00116. Fairyaar -> Fairy (Shift 13)
00117. Buildsaar -> Builds (Shift 13)
00118. Contactedaar -> Contacted (Shift 13)
00119. Shaftaar -> Shaft (Shift 13)
00120. Leanaar -> Lean (Shift 13)
00121. Byaar -> Bye (Shift 13)
00122. Cdtaar -> Cdt (Shift 13)
00123. Recordersaar -> Recorders (Shift 13)
00124. Occasionalaar -> Occasional (Shift 13)
00125. Lesliaar -> Leslie (Shift 13)
00126. Casioaar -> Casio (Shift 13)
00127. Anaaar -> Ana (Shift 13)
00128. Postingsaar -> Postings (Shift 13)
00129. Innovationsaar -> Innovations (Shift 13)
00130. Kittyaar -> Kitty (Shift 13)
00131. Postcardsaar -> Postcards (Shift 13)
00132. Dudaar -> Dude (Shift 13)
00133. Drainaar -> Drain (Shift 13)
00134. Montaar -> Monte (Shift 13)
00135. Firesaar -> Fires (Shift 13)
00136. Algeriaaar -> Algeria (Shift 13)
00137. Blessedaar -> Blessed (Shift 13)
00138. Luisaar -> Luis (Shift 13)
00139. Reviewingaar -> Reviewing (Shift 13)
00140. Cardiffaar -> Cardiff (Shift 13)
00141. Cornwallaar -> Cornwall (Shift 13)
00142. Favorsaar -> Favors (Shift 13)
00143. Potatoaar -> Potato (Shift 13)
00144. Panicaar -> Panic (Shift 13)
00145. Explicitlyaar -> Explicitly (Shift 13)
00146. Sticksaar -> Sticks (Shift 13)
00147. Leonaar -> Leone (Shift 13)
00148. Transsexualaar -> Transsexual (Shift 13)
00149. Citizenshipaar -> Citizenship (Shift 13)
00150. Excusaar -> Excuse (Shift 13)
00151. Reformsaar -> Reforms (Shift 13)
00152. Basementaar -> Basement (Shift 13)
00153. Onionaar -> Onion (Shift 13)
00154. Strandaar -> Strand (Shift 13)
00155. Sandwichaar -> Sandwich (Shift 13)
00156. Lawsuitaar -> Lawsuit (Shift 13)
00157. Altoaar -> Alto (Shift 13)
00158. Informativaar -> Informative (Shift 13)
00159. Girlfriendaar -> Girlfriend (Shift 13)
00160. Bloombergaar -> Bloomberg (Shift 13)
00161. Chequaar -> Cheque (Shift 13)
00162. Hierarchyaar -> Hierarchy (Shift 13)
00163. Influencedaar -> Influenced (Shift 13)
00164. Bannersaar -> Banners (Shift 13)
00165. Rejectaar -> Reject (Shift 13)
00166. Eauaar -> Eau (Shift 13)
00167. Abandonedaar -> Abandoned (Shift 13)
00168. Circlesaar -> Circles (Shift 13)
00169. Italicaar -> Italic (Shift 13)
00170. Beatsaar -> Beats (Shift 13)
00171. Merryaar -> Merry (Shift 13)
00172. Scubaaar -> Scuba (Shift 13)
00173. Goraar -> Gore (Shift 13)
00174. Complementaar -> Complement (Shift 13)
00175. Cultaar -> Cult (Shift 13)
00176. Dashaar -> Dash (Shift 13)
00177. Passivaar -> Passive (Shift 13)
00178. Mauritiusaar -> Mauritius (Shift 13)
00179. Valuedaar -> Valued (Shift 13)
00180. Cagaar -> Cage (Shift 13)
00181. Checklistaar -> Checklist (Shift 13)
00182. Requestingaar -> Requesting (Shift 13)
00183. Couragaar -> Courage (Shift 13)
00184. Verdaar -> Verde (Shift 13)
00185. Lauderdalaar -> Lauderdale (Shift 13)
00186. Scenariosaar -> Scenarios (Shift 13)
00187. Gazettaar -> Gazette (Shift 13)
00188. Hitachiaar -> Hitachi (Shift 13)
00189. Divxaar -> Divx (Shift 13)
00190. Extractionaar -> Extraction (Shift 13)
00191. Batmanaar -> Batman (Shift 13)
00192. Elevationaar -> Elevation (Shift 13)
00193. Hearingsaar -> Hearings (Shift 13)
00194. Colemanaar -> Coleman (Shift 13)
00195. Hughaar -> Hugh (Shift 13)
00196. Lapaar -> Lap (Shift 13)
00197. Utilizationaar -> Utilization (Shift 13)
00198. Beveragesaar -> Beverages (Shift 13)
00199. Calibrationaar -> Calibration (Shift 13)
00200. Jakaar -> Jake (Shift 13)
00201. Evalaar -> Eval (Shift 13)
00202. Efficientlyaar -> Efficiently (Shift 13)
00203. Anaheimaar -> Anaheim (Shift 13)
00204. Pingaar -> Ping (Shift 13)
00205. Textbookaar -> Textbook (Shift 13)
00206. Driedaar -> Dried (Shift 13)
00207. Entertainingaar -> Entertaining (Shift 13)
00208. Prerequisitaar -> Prerequisite (Shift 13)
00209. Lutharar -> Luther (Shift 13)
00210. Frontiarar -> Frontier (Shift 13)
00211. Settlaar -> Settle (Shift 13)
00212. Stoppingaar -> Stopping (Shift 13)
00213. Refugeesaar -> Refugees (Shift 13)
00214. Knightsaar -> Knights (Shift 13)
00215. Hypothesisaar -> Hypothesis (Shift 13)
00216. Palmarar -> Palmer (Shift 13)
00217. Medicinesaar -> Medicines (Shift 13)
00218. Fluxaar -> Flux (Shift 13)
00219. Derbyaar -> Derby (Shift 13)
00220. Saoaar -> Sao (Shift 13)
00221. Peacefulaar -> Peaceful (Shift 13)
00222. Alteredaar -> Altered (Shift 13)
00223. Pontiacaar -> Pontiac (Shift 13)
00224. Regressionaar -> Regression (Shift 13)
00225. Doctrinaar -> Doctrine (Shift 13)
00226. Scenicaar -> Scenic (Shift 13)
00227. Trainersaar -> Trainers (Shift 13)
00228. Muzaar -> Muze (Shift 13)
00229. Enhancementsaar -> Enhancements (Shift 13)
00230. Renewablaar -> Renewable (Shift 13)
00231. Intersectionaar -> Intersection (Shift 13)
00232. Passwordsaar -> Passwords (Shift 13)
00233. Sewingaar -> Sewing (Shift 13)
00234. Consistencyaar -> Consistency (Shift 13)
00235. Collectorsaar -> Collectors (Shift 13)
00236. Concludaar -> Conclude (Shift 13)
00237. Munichaar -> Munich (Shift 13)
00238. Omanaar -> Oman (Shift 13)
00239. Celebsaar -> Celebs (Shift 13)
00240. Gmcaar -> Gmc (Shift 13)
00241. Proposaar -> Propose (Shift 13)
00242. Azerbaijanaar -> Azerbaijan (Shift 13)
00243. Lightarar -> Lighter (Shift 13)
00244. Ragaar -> Rage (Shift 13)
00245. Adslaar -> Adsl (Shift 13)
00246. Prixaar -> Prix (Shift 13)
00247. Astrologyaar -> Astrology (Shift 13)
00248. Advisorsaar -> Advisors (Shift 13)
00249. Pavilionaar -> Pavilion (Shift 13)
00250. Tacticsaar -> Tactics (Shift 13)
00251. Trustsaar -> Trusts (Shift 13)
00252. Occurringaar -> Occurring (Shift 13)
00253. Supplementalaar -> Supplemental (Shift 13)
00254. Travellingaar -> Travelling (Shift 13)
00255. Talentedaar -> Talented (Shift 13)
00256. Anniaar -> Annie (Shift 13)
00257. Pillowaar -> Pillow (Shift 13)
00258. Inductionaar -> Induction (Shift 13)
00259. Derekaar -> Derek (Shift 13)
00260. Preciselyaar -> Precisely (Shift 13)
00261. Shortarar -> Shorter (Shift 13)
00262. Harleyaar -> Harley (Shift 13)
00263. Spreadingaar -> Spreading (Shift 13)
00264. Provincesaar -> Provinces (Shift 13)
00265. Relyingaar -> Relying (Shift 13)
00266. Finalsaar -> Finals (Shift 13)
00267. Paraguayaar -> Paraguay (Shift 13)
00268. Stealaar -> Steal (Shift 13)
00269. Parcelaar -> Parcel (Shift 13)
00270. Refinedaar -> Refined (Shift 13)
00271. Fifteenaar -> Fifteen (Shift 13)
00272. Widespreadaar -> Widespread (Shift 13)
00273. Incidencaar -> Incidence (Shift 13)
00274. Fearsaar -> Fears (Shift 13)
00275. Predictaar -> Predict (Shift 13)
00276. Boutiquaar -> Boutique (Shift 13)
00277. Acrylicaar -> Acrylic (Shift 13)
00278. Rolledaar -> Rolled (Shift 13)
00279. Tunarar -> Tuner (Shift 13)
00280. Avonaar -> Avon (Shift 13)
00281. Incidentsaar -> Incidents (Shift 13)
00282. Petersonaar -> Peterson (Shift 13)
00283. Raysaar -> Rays (Shift 13)
00284. Asnaar -> Asn (Shift 13)
00285. Shannonaar -> Shannon (Shift 13)
00286. Toddlarar -> Toddler (Shift 13)
00287. Enhancingaar -> Enhancing (Shift 13)
00288. Flavoraar -> Flavor (Shift 13)
00289. Alikaar -> Alike (Shift 13)
00290. Waltaar -> Walt (Shift 13)
00291. Homelessaar -> Homeless (Shift 13)
00292. Horriblaar -> Horrible (Shift 13)
00293. Hungryaar -> Hungry (Shift 13)
00294. Metallicaar -> Metallic (Shift 13)
00295. Acnaar -> Acne (Shift 13)
00296. Blockedaar -> Blocked (Shift 13)
00297. Interferencaar -> Interference (Shift 13)
00298. Warriorsaar -> Warriors (Shift 13)
00299. Palestinaar -> Palestine (Shift 13)
00300. Listpricaar -> Listprice (Shift 13)
00301. Libsaar -> Libs (Shift 13)
00302. Undoaar -> Undo (Shift 13)
00303. Cadillacaar -> Cadillac (Shift 13)
00304. Atmosphericaar -> Atmospheric (Shift 13)
00305. Malawiaar -> Malawi (Shift 13)
00306. Sagemaar -> Sagem (Shift 13)
00307. Knowledgestormaar -> Knowledgestorm (Shift 13)
00308. Danaaar -> Dana (Shift 13)
00309. Haloaar -> Halo (Shift 13)
00310. Ppmaar -> Ppm (Shift 13)
00311. Curtisaar -> Curtis (Shift 13)
00312. Parentalaar -> Parental (Shift 13)
00313. Referencedaar -> Referenced (Shift 13)
00314. Strikesaar -> Strikes (Shift 13)
00315. Lessarar -> Lesser (Shift 13)
00316. Publicityaar -> Publicity (Shift 13)
00317. Marathonaar -> Marathon (Shift 13)
00318. Antaar -> Ant (Shift 13)
00319. Propositionaar -> Proposition (Shift 13)
00320. Gaysaar -> Gays (Shift 13)
00321. Pressingaar -> Pressing (Shift 13)
00322. Gasolinaar -> Gasoline (Shift 13)
00323. Aptaar -> Apt (Shift 13)
00324. Dressedaar -> Dressed (Shift 13)
00325. Scoutaar -> Scout (Shift 13)
00326. Belfastaar -> Belfast (Shift 13)
00327. Execaar -> Exec (Shift 13)
00328. Dealtaar -> Dealt (Shift 13)
00329. Niagaraaar -> Niagara (Shift 13)
00330. Infaar -> Inf (Shift 13)
00331. Eosaar -> Eos (Shift 13)
00332. Warcraftaar -> Warcraft (Shift 13)
00333. Charmsaar -> Charms (Shift 13)
00334. Catalystaar -> Catalyst (Shift 13)
00335. Tradarar -> Trader (Shift 13)
00336. Bucksaar -> Bucks (Shift 13)
00337. Allowancaar -> Allowance (Shift 13)
00338. Vcraar -> Vcr (Shift 13)
00339. Denialaar -> Denial (Shift 13)
00340. Uriaar -> Uri (Shift 13)
00341. Designationaar -> Designation (Shift 13)
00342. Thrownaar -> Thrown (Shift 13)
00343. Prepaidaar -> Prepaid (Shift 13)
00344. Raisesaar -> Raises (Shift 13)
00345. Gemaar -> Gem (Shift 13)
00346. Duplicataar -> Duplicate (Shift 13)
00347. Electroaar -> Electro (Shift 13)
00348. Criterionaar -> Criterion (Shift 13)
00349. Badgaar -> Badge (Shift 13)
00350. Wristaar -> Wrist (Shift 13)
00351. Civilizationaar -> Civilization (Shift 13)
00352. Analyzedaar -> Analyzed (Shift 13)
00353. Vietnamesaar -> Vietnamese (Shift 13)
00354. Heathaar -> Heath (Shift 13)
00355. Tremendousaar -> Tremendous (Shift 13)
00356. Ballotaar -> Ballot (Shift 13)
00357. Lexusaar -> Lexus (Shift 13)
00358. Varyingaar -> Varying (Shift 13)
00359. Remediesaar -> Remedies (Shift 13)
00360. Validityaar -> Validity (Shift 13)
00361. Trusteaar -> Trustee (Shift 13)
00362. Mauiaar -> Maui (Shift 13)
00363. Weightedaar -> Weighted (Shift 13)
00364. Angolaaar -> Angola (Shift 13)
00365. Performsaar -> Performs (Shift 13)
00366. Plasticsaar -> Plastics (Shift 13)
00367. Realmaar -> Realm (Shift 13)
00368. Correctedaar -> Corrected (Shift 13)
00369. Jennyaar -> Jenny (Shift 13)
00370. Helmetaar -> Helmet (Shift 13)
00371. Salariesaar -> Salaries (Shift 13)
00372. Postcardaar -> Postcard (Shift 13)
00373. Elephantaar -> Elephant (Shift 13)
00374. Yemenaar -> Yemen (Shift 13)
00375. Encounteredaar -> Encountered (Shift 13)
00376. Tsunamiaar -> Tsunami (Shift 13)
00377. Scholaraar -> Scholar (Shift 13)
00378. Nickelaar -> Nickel (Shift 13)
00379. Internationallyaar -> Internationally (Shift 13)
00380. Surroundedaar -> Surrounded (Shift 13)
00381. Psiaar -> Psi (Shift 13)
00382. Busesaar -> Buses (Shift 13)
00383. Expediaaar -> Expedia (Shift 13)
00384. Geologyaar -> Geology (Shift 13)
00385. Pctaar -> Pct (Shift 13)
00386. Creaturesaar -> Creatures (Shift 13)
00387. Coatingaar -> Coating (Shift 13)
00388. Commentedaar -> Commented (Shift 13)
00389. Walletaar -> Wallet (Shift 13)
00390. Clearedaar -> Cleared (Shift 13)
00391. Smiliesaar -> Smilies (Shift 13)
00392. Vidsaar -> Vids (Shift 13)
00393. Accomplishaar -> Accomplish (Shift 13)
00394. Boatingaar -> Boating (Shift 13)
00395. Drainagaar -> Drainage (Shift 13)
00396. Shakiraaar -> Shakira (Shift 13)
00397. Cornersaar -> Corners (Shift 13)
00398. Broadarar -> Broader (Shift 13)
00399. Vegetarianaar -> Vegetarian (Shift 13)
00400. Rougaar -> Rouge (Shift 13)
00401. Yeastaar -> Yeast (Shift 13)
00402. Yalaar -> Yale (Shift 13)
00403. Newfoundlandaar -> Newfoundland (Shift 13)
00404. Qldaar -> Qld (Shift 13)
00405. Pasaar -> Pas (Shift 13)
00406. Clearingaar -> Clearing (Shift 13)
00407. Investigatedaar -> Investigated (Shift 13)
00408. Ambassadoraar -> Ambassador (Shift 13)
00409. Coatedaar -> Coated (Shift 13)
00410. Intendaar -> Intend (Shift 13)
00411. Stephaniaar -> Stephanie (Shift 13)
00412. Contactingaar -> Contacting (Shift 13)
00413. Vegetationaar -> Vegetation (Shift 13)
00414. Doomaar -> Doom (Shift 13)
00415. Findarticlesaar -> Findarticles (Shift 13)
00416. Kennyaar -> Kenny (Shift 13)
00417. Speciallyaar -> Specially (Shift 13)
00418. Owenaar -> Owen (Shift 13)
00419. Routinesaar -> Routines (Shift 13)
00420. Hittingaar -> Hitting (Shift 13)
00421. Yukonaar -> Yukon (Shift 13)
00422. Beingsaar -> Beings (Shift 13)
00423. Issnaar -> Issn (Shift 13)
00424. Aquaticaar -> Aquatic (Shift 13)
00425. Reliancaar -> Reliance (Shift 13)
00426. Habitsaar -> Habits (Shift 13)
00427. Strikingaar -> Striking (Shift 13)
00428. Mythaar -> Myth (Shift 13)
00429. Infectiousaar -> Infectious (Shift 13)
00430. Podcastsaar -> Podcasts (Shift 13)
00431. Singhaar -> Singh (Shift 13)
00432. Gigaar -> Gig (Shift 13)
00433. Gilbertaar -> Gilbert (Shift 13)
00434. Sasaar -> Sas (Shift 13)
00435. Ferrariaar -> Ferrari (Shift 13)
00436. Continuityaar -> Continuity (Shift 13)
00437. Brookaar -> Brook (Shift 13)
00438. Outputsaar -> Outputs (Shift 13)
00439. Phenomenonaar -> Phenomenon (Shift 13)
00440. Ensemblaar -> Ensemble (Shift 13)
00441. Insulinaar -> Insulin (Shift 13)
00442. Assuredaar -> Assured (Shift 13)
00443. Biblicalaar -> Biblical (Shift 13)
00444. Weedaar -> Weed (Shift 13)
00445. Consciousaar -> Conscious (Shift 13)
00446. Accentaar -> Accent (Shift 13)
00447. Mysimonaar -> Mysimon (Shift 13)
00448. Elevenaar -> Eleven (Shift 13)
00449. Wivesaar -> Wives (Shift 13)
00450. Ambientaar -> Ambient (Shift 13)
00451. Utilizaar -> Utilize (Shift 13)
00452. Mileagaar -> Mileage (Shift 13)
00453. Oecdaar -> Oecd (Shift 13)
00454. Prostataar -> Prostate (Shift 13)
00455. Adaptoraar -> Adaptor (Shift 13)
00456. Auburnaar -> Auburn (Shift 13)
00457. Unlockaar -> Unlock (Shift 13)
00458. Hyundaiaar -> Hyundai (Shift 13)
00459. Pledgaar -> Pledge (Shift 13)
00460. Vampiraar -> Vampire (Shift 13)
00461. Angelaaar -> Angela (Shift 13)
00462. Relatesaar -> Relates (Shift 13)
00463. Nitrogenaar -> Nitrogen (Shift 13)
00464. Xeroxaar -> Xerox (Shift 13)
00465. Dicaar -> Dice (Shift 13)
00466. Mergarar -> Merger (Shift 13)
00467. Softballaar -> Softball (Shift 13)
00468. Referralsaar -> Referrals (Shift 13)
00469. Quadaar -> Quad (Shift 13)
00470. Dockaar -> Dock (Shift 13)
00471. Differentlyaar -> Differently (Shift 13)
00472. Firewiraar -> Firewire (Shift 13)
00473. Modsaar -> Mods (Shift 13)
00474. Nextelaar -> Nextel (Shift 13)
00475. Framingaar -> Framing (Shift 13)
00476. Musicianaar -> Musician (Shift 13)
00477. Blockingaar -> Blocking (Shift 13)
00478. Rwandaaar -> Rwanda (Shift 13)
00479. Sortsaar -> Sorts (Shift 13)
00480. Integratingaar -> Integrating (Shift 13)
00481. Vsnetaar -> Vsnet (Shift 13)
00482. Limitingaar -> Limiting (Shift 13)
00483. Dispatchaar -> Dispatch (Shift 13)
00484. Revisionsaar -> Revisions (Shift 13)
00485. Papuaaar -> Papua (Shift 13)
00486. Restoredaar -> Restored (Shift 13)
00487. Hintaar -> Hint (Shift 13)
00488. Armoraar -> Armor (Shift 13)
00489. Ridersaar -> Riders (Shift 13)
00490. Chargersaar -> Chargers (Shift 13)
00491. Remarkaar -> Remark (Shift 13)
00492. Dozensaar -> Dozens (Shift 13)
00493. Variesaar -> Varies (Shift 13)
00494. Msiaar -> Msie (Shift 13)
00495. Reasoningaar -> Reasoning (Shift 13)
00496. Lizaar -> Liz (Shift 13)
00497. Renderedaar -> Rendered (Shift 13)
00498. Pickingaar -> Picking (Shift 13)
00499. Charitablaar -> Charitable (Shift 13)
00500. Guardsaar -> Guards (Shift 13)
00501. Annotatedaar -> Annotated (Shift 13)
00502. Ccdaar -> Ccd (Shift 13)
00503. Convincedaar -> Convinced (Shift 13)
00504. Openingsaar -> Openings (Shift 13)
00505. Buysaar -> Buys (Shift 13)
00506. Burlingtonaar -> Burlington (Shift 13)
00507. Replacingaar -> Replacing (Shift 13)
00508. Researcharar -> Researcher (Shift 13)
00509. Watershedaar -> Watershed (Shift 13)
00510. Councilsaar -> Councils (Shift 13)
00511. Occupationsaar -> Occupations (Shift 13)
00512. Acknowledgedaar -> Acknowledged (Shift 13)
00513. Krugarar -> Kruger (Shift 13)
00514. Pocketsaar -> Pockets (Shift 13)
00515. Grannyaar -> Granny (Shift 13)
00516. Porkaar -> Pork (Shift 13)
00517. Equilibriumaar -> Equilibrium (Shift 13)
00518. Viralaar -> Viral (Shift 13)
00519. Inquiraar -> Inquire (Shift 13)
00520. Pipesaar -> Pipes (Shift 13)
00521. Characterizedaar -> Characterized (Shift 13)
00522. Ladenaar -> Laden (Shift 13)
00523. Arubaaar -> Aruba (Shift 13)
00524. Cottagesaar -> Cottages (Shift 13)
00525. Realtoraar -> Realtor (Shift 13)
00526. Mergaar -> Merge (Shift 13)
00527. Privilegaar -> Privilege (Shift 13)
00528. Edgaraar -> Edgar (Shift 13)
00529. Developsaar -> Develops (Shift 13)
00530. Qualifyingaar -> Qualifying (Shift 13)
00531. Chassisaar -> Chassis (Shift 13)
00532. Dubaiaar -> Dubai (Shift 13)
00533. Estimationaar -> Estimation (Shift 13)
00534. Barnaar -> Barn (Shift 13)
00535. Pushingaar -> Pushing (Shift 13)
00536. Llpaar -> Llp (Shift 13)
00537. Fleecaar -> Fleece (Shift 13)
00538. Pediatricaar -> Pediatric (Shift 13)
00539. Bocaar -> Boc (Shift 13)
00540. Asusaar -> Asus (Shift 13)
00541. Piercaar -> Pierce (Shift 13)
00542. Allanaar -> Allan (Shift 13)
00543. Dressingaar -> Dressing (Shift 13)
00544. Techrepublicaar -> Techrepublic (Shift 13)
00545. Spermaar -> Sperm (Shift 13)
00546. Baldaar -> Bald (Shift 13)
00547. Crapsaar -> Craps (Shift 13)
00548. Fujiaar -> Fuji (Shift 13)
00549. Frostaar -> Frost (Shift 13)
00550. Institutesaar -> Institutes (Shift 13)
00551. Moldaar -> Mold (Shift 13)
00552. Sallyaar -> Sally (Shift 13)
00553. Yachtaar -> Yacht (Shift 13)
00554. Tracyaar -> Tracy (Shift 13)
00555. Prefersaar -> Prefers (Shift 13)
00556. Drillingaar -> Drilling (Shift 13)
00557. Brochuresaar -> Brochures (Shift 13)
00558. Herbaar -> Herb (Shift 13)
00559. Tmpaar -> Tmp (Shift 13)
00560. Alotaar -> Alot (Shift 13)
00561. Ataar -> Ate (Shift 13)
00562. Breachaar -> Breach (Shift 13)
00563. Whalaar -> Whale (Shift 13)
00564. Travellarar -> Traveller (Shift 13)
00565. Appropriationsaar -> Appropriations (Shift 13)
00566. Suspectedaar -> Suspected (Shift 13)
00567. Tomatoesaar -> Tomatoes (Shift 13)
00568. Benchmarkaar -> Benchmark (Shift 13)
00569. Beginnersaar -> Beginners (Shift 13)
00570. Instructorsaar -> Instructors (Shift 13)
00571. Highlightedaar -> Highlighted (Shift 13)
00572. Bedfordaar -> Bedford (Shift 13)
00573. Stationeryaar -> Stationery (Shift 13)
00574. Idlaar -> Idle (Shift 13)
00575. Mustangaar -> Mustang (Shift 13)
00576. Unauthorizedaar -> Unauthorized (Shift 13)
00577. Clustersaar -> Clusters (Shift 13)
00578. Antibodyaar -> Antibody (Shift 13)
00579. Competentaar -> Competent (Shift 13)
00580. Momentumaar -> Momentum (Shift 13)
00581. Wiringaar -> Wiring (Shift 13)
00582. Pastoraar -> Pastor (Shift 13)
00583. Mudaar -> Mud (Shift 13)
00584. Calvinaar -> Calvin (Shift 13)
00585. Uniaar -> Uni (Shift 13)
00586. Sharkaar -> Shark (Shift 13)
00587. Contributoraar -> Contributor (Shift 13)
00588. Demonstratesaar -> Demonstrates (Shift 13)
00589. Phasesaar -> Phases (Shift 13)
00590. Gratefulaar -> Grateful (Shift 13)
00591. Emeraldaar -> Emerald (Shift 13)
00592. Graduallyaar -> Gradually (Shift 13)
00593. Laughingaar -> Laughing (Shift 13)
00594. Growsaar -> Grows (Shift 13)
00595. Cliffaar -> Cliff (Shift 13)
00596. Desirablaar -> Desirable (Shift 13)
00597. Tractaar -> Tract (Shift 13)
00598. Balletaar -> Ballet (Shift 13)
00599. Journalistaar -> Journalist (Shift 13)
00600. Abrahamaar -> Abraham (Shift 13)
00601. Bumparar -> Bumper (Shift 13)
00602. Afterwardsaar -> Afterwards (Shift 13)
00603. Webpagaar -> Webpage (Shift 13)
00604. Religionsaar -> Religions (Shift 13)
00605. Garlicaar -> Garlic (Shift 13)
00606. Hostelsaar -> Hostels (Shift 13)
00607. Shinaar -> Shine (Shift 13)
00608. Senegalaar -> Senegal (Shift 13)
00609. Explosionaar -> Explosion (Shift 13)
00610. Bannedaar -> Banned (Shift 13)
