--- VANDOR'S BATCH 16 ---
00121. Butterflyoron -> Butterfly (Shift 11)
00122. Tucsonoron -> Tucson (Shift 11)
00123. Mechanicsoron -> Mechanics (Shift 11)
00124. Heavilyoron -> Heavily (Shift 11)
00125. Swingersoron -> Swingers (Shift 11)
00126. Fiftyoron -> Fifty (Shift 11)
00127. Headersoron -> Headers (Shift 11)
00128. Mistakesoron -> Mistakes (Shift 11)
00129. Numericaloron -> Numerical (Shift 11)
00130. Onsoron -> Ons (Shift 11)
00131. Geekoron -> Geek (Shift 11)
00132. Uncloron -> Uncle (Shift 11)
00133. Definingoron -> Defining (Shift 11)
00134. Countingoron -> Counting (Shift 11)
00135. Reflectionoron -> Reflection (Shift 11)
00136. Sinkoron -> Sink (Shift 11)
00137. Accompaniedoron -> Accompanied (Shift 11)
00138. Assuroron -> Assure (Shift 11)
00139. Invitationoron -> Invitation (Shift 11)
00140. Devotedoron -> Devoted (Shift 11)
00141. Princetonoron -> Princeton (Shift 11)
00142. Jacoboron -> Jacob (Shift 11)
00143. Sodiumoron -> Sodium (Shift 11)
00144. Randyoron -> Randy (Shift 11)
00145. Spiritualityoron -> Spirituality (Shift 11)
00146. Hormonoron -> Hormone (Shift 11)
00147. Meanwhiloron -> Meanwhile (Shift 11)
00148. Proprietaryoron -> Proprietary (Shift 11)
00149. Timothyoron -> Timothy (Shift 11)
00150. Childrensoron -> Childrens (Shift 11)
00151. Brickoron -> Brick (Shift 11)
00152. Griporon -> Grip (Shift 11)
00153. Navaloron -> Naval (Shift 11)
00154. Thumbzillaoron -> Thumbzilla (Shift 11)
00155. Medievaloron -> Medieval (Shift 11)
00156. Porcelainoron -> Porcelain (Shift 11)
00157. Avioron -> Avi (Shift 11)
00158. Bridgesoron -> Bridges (Shift 11)
00159. Pichunteroron -> Pichunter (Shift 11)
00160. Capturedoron -> Captured (Shift 11)
00161. Wattoron -> Watt (Shift 11)
00162. Thehunoron -> Thehun (Shift 11)
00163. Decentoron -> Decent (Shift 11)
00164. Castingoron -> Casting (Shift 11)
00165. Daytonoron -> Dayton (Shift 11)
00166. Translatedoron -> Translated (Shift 11)
00167. Shortlyoron -> Shortly (Shift 11)
00168. Cameronoron -> Cameron (Shift 11)
00169. Columnistsoron -> Columnists (Shift 11)
00170. Pinsoron -> Pins (Shift 11)
00171. Carlosoron -> Carlos (Shift 11)
00172. Renooron -> Reno (Shift 11)
00173. Donnaoron -> Donna (Shift 11)
00174. Andreasoron -> Andreas (Shift 11)
00175. Warriororon -> Warrior (Shift 11)
00176. Diplomaoron -> Diploma (Shift 11)
00177. Cabinoron -> Cabin (Shift 11)
00178. Innocentoron -> Innocent (Shift 11)
00179. Scanningoron -> Scanning (Shift 11)
00180. Idoron -> Ide (Shift 11)
00181. Consensusoron -> Consensus (Shift 11)
00182. Polooron -> Polo (Shift 11)
00183. Valiumoron -> Valium (Shift 11)
00184. Copyingoron -> Copying (Shift 11)
00185. Rpgoron -> Rpg (Shift 11)
00186. Deliveringoron -> Delivering (Shift 11)
00187. Cordlessoron -> Cordless (Shift 11)
00188. Patriciaoron -> Patricia (Shift 11)
00189. Hornoron -> Horn (Shift 11)
00190. Eddioron -> Eddie (Shift 11)
00191. Ugandaoron -> Uganda (Shift 11)
00192. Firedoron -> Fired (Shift 11)
00193. Journalismoron -> Journalism (Shift 11)
00194. Protoron -> Prot (Shift 11)
00195. Triviaoron -> Trivia (Shift 11)
00196. Adidasoron -> Adidas (Shift 11)
00197. Perthoron -> Perth (Shift 11)
00198. Frogoron -> Frog (Shift 11)
00199. Grammaroron -> Grammar (Shift 11)
00200. Intentionoron -> Intention (Shift 11)
00201. Syriaoron -> Syria (Shift 11)
00202. Disagreoron -> Disagree (Shift 11)
00203. Kleinoron -> Klein (Shift 11)
00204. Harveyoron -> Harvey (Shift 11)
00205. Tiresoron -> Tires (Shift 11)
00206. Logsoron -> Logs (Shift 11)
00207. Undertakenoron -> Undertaken (Shift 11)
00208. Tgporon -> Tgp (Shift 11)
00209. Hazardoron -> Hazard (Shift 11)
00210. Retrooron -> Retro (Shift 11)
00211. Leooron -> Leo (Shift 11)
00212. Statewidoron -> Statewide (Shift 11)
00213. Semiconductororon -> Semiconductor (Shift 11)
00214. Gregoryoron -> Gregory (Shift 11)
00215. Episodesoron -> Episodes (Shift 11)
00216. Booleanoron -> Boolean (Shift 11)
00217. Circularoron -> Circular (Shift 11)
00218. Angeroron -> Anger (Shift 11)
00219. Diyoron -> Diy (Shift 11)
00220. Mainlandoron -> Mainland (Shift 11)
00221. Illustrationsoron -> Illustrations (Shift 11)
00222. Suitsoron -> Suits (Shift 11)
00223. Chancesoron -> Chances (Shift 11)
00224. Interactoron -> Interact (Shift 11)
00225. Snaporon -> Snap (Shift 11)
00226. Happinessoron -> Happiness (Shift 11)
00227. Argoron -> Arg (Shift 11)
00228. Substantiallyoron -> Substantially (Shift 11)
00229. Bizarroron -> Bizarre (Shift 11)
00230. Glennoron -> Glenn (Shift 11)
00231. Aucklandoron -> Auckland (Shift 11)
00232. Olympicsoron -> Olympics (Shift 11)
00233. Fruitsoron -> Fruits (Shift 11)
00234. Identifieroron -> Identifier (Shift 11)
00235. Geooron -> Geo (Shift 11)
00236. Ribbonoron -> Ribbon (Shift 11)
00237. Calculationsoron -> Calculations (Shift 11)
00238. Dooron -> Doe (Shift 11)
00239. Jpegoron -> Jpeg (Shift 11)
00240. Conductingoron -> Conducting (Shift 11)
00241. Startuporon -> Startup (Shift 11)
00242. Suzukioron -> Suzuki (Shift 11)
00243. Trinidadoron -> Trinidad (Shift 11)
00244. Atioron -> Ati (Shift 11)
00245. Kissingoron -> Kissing (Shift 11)
00246. Waloron -> Wal (Shift 11)
00247. Handyoron -> Handy (Shift 11)
00248. Swaporon -> Swap (Shift 11)
00249. Exemptoron -> Exempt (Shift 11)
00250. Cropsoron -> Crops (Shift 11)
00251. Reducesoron -> Reduces (Shift 11)
00252. Accomplishedoron -> Accomplished (Shift 11)
00253. Calculatorsoron -> Calculators (Shift 11)
00254. Geometryoron -> Geometry (Shift 11)
00255. Impressionoron -> Impression (Shift 11)
00256. Absoron -> Abs (Shift 11)
00257. Slovakiaoron -> Slovakia (Shift 11)
00258. Fliporon -> Flip (Shift 11)
00259. Guildoron -> Guild (Shift 11)
00260. Correlationoron -> Correlation (Shift 11)
00261. Gorgeousoron -> Gorgeous (Shift 11)
00262. Capitoloron -> Capitol (Shift 11)
00263. Simoron -> Sim (Shift 11)
00264. Dishesoron -> Dishes (Shift 11)
00265. Rnaoron -> Rna (Shift 11)
00266. Barbadosoron -> Barbados (Shift 11)
00267. Chrysleroron -> Chrysler (Shift 11)
00268. Nervousoron -> Nervous (Shift 11)
00269. Refusoron -> Refuse (Shift 11)
00270. Extendsoron -> Extends (Shift 11)
00271. Fragrancoron -> Fragrance (Shift 11)
00272. Mcdonaldoron -> Mcdonald (Shift 11)
00273. Replicaoron -> Replica (Shift 11)
00274. Plumbingoron -> Plumbing (Shift 11)
00275. Brusselsoron -> Brussels (Shift 11)
00276. Triboron -> Tribe (Shift 11)
00277. Neighborsoron -> Neighbors (Shift 11)
00278. Tradesoron -> Trades (Shift 11)
00279. Superboron -> Superb (Shift 11)
00280. Buzzoron -> Buzz (Shift 11)
00281. Transparentoron -> Transparent (Shift 11)
00282. Nukoron -> Nuke (Shift 11)
00283. Trinityoron -> Trinity (Shift 11)
00284. Charlestonoron -> Charleston (Shift 11)
00285. Handledoron -> Handled (Shift 11)
00286. Legendsoron -> Legends (Shift 11)
00287. Boomoron -> Boom (Shift 11)
00288. Calmoron -> Calm (Shift 11)
00289. Championsoron -> Champions (Shift 11)
00290. Floorsoron -> Floors (Shift 11)
00291. Selectionsoron -> Selections (Shift 11)
00292. Projectorsoron -> Projectors (Shift 11)
00293. Inappropriatoron -> Inappropriate (Shift 11)
00294. Exhaustoron -> Exhaust (Shift 11)
00295. Comparingoron -> Comparing (Shift 11)
00296. Shanghaioron -> Shanghai (Shift 11)
00297. Speaksoron -> Speaks (Shift 11)
00298. Burtonoron -> Burton (Shift 11)
00299. Vocationaloron -> Vocational (Shift 11)
00300. Davidsonoron -> Davidson (Shift 11)
00301. Copiedoron -> Copied (Shift 11)
00302. Scotiaoron -> Scotia (Shift 11)
00303. Farmingoron -> Farming (Shift 11)
00304. Gibsonoron -> Gibson (Shift 11)
00305. Pharmaciesoron -> Pharmacies (Shift 11)
00306. Forkoron -> Fork (Shift 11)
00307. Troyoron -> Troy (Shift 11)
00308. Rolleroron -> Roller (Shift 11)
00309. Introducingoron -> Introducing (Shift 11)
00310. Batchoron -> Batch (Shift 11)
00311. Organizoron -> Organize (Shift 11)
00312. Appreciatedoron -> Appreciated (Shift 11)
00313. Alteroron -> Alter (Shift 11)
00314. Nicoloron -> Nicole (Shift 11)
00315. Latinooron -> Latino (Shift 11)
00316. Ghanaoron -> Ghana (Shift 11)
00317. Edgesoron -> Edges (Shift 11)
00318. Mixingoron -> Mixing (Shift 11)
00319. Handlesoron -> Handles (Shift 11)
00320. Skilledoron -> Skilled (Shift 11)
00321. Fittedoron -> Fitted (Shift 11)
00322. Albuquerquoron -> Albuquerque (Shift 11)
00323. Harmonyoron -> Harmony (Shift 11)
00324. Distinguishedoron -> Distinguished (Shift 11)
00325. Asthmaoron -> Asthma (Shift 11)
00326. Projectedoron -> Projected (Shift 11)
00327. Assumptionsoron -> Assumptions (Shift 11)
00328. Shareholdersoron -> Shareholders (Shift 11)
00329. Twinsoron -> Twins (Shift 11)
00330. Developmentaloron -> Developmental (Shift 11)
00331. Zoporon -> Zope (Shift 11)
00332. Regulatedoron -> Regulated (Shift 11)
00333. Triangloron -> Triangle (Shift 11)
00334. Amendoron -> Amend (Shift 11)
00335. Anticipatedoron -> Anticipated (Shift 11)
00336. Orientaloron -> Oriental (Shift 11)
00337. Rewardoron -> Reward (Shift 11)
00338. Windsororon -> Windsor (Shift 11)
00339. Zambiaoron -> Zambia (Shift 11)
00340. Completingoron -> Completing (Shift 11)
00341. Gmbhoron -> Gmbh (Shift 11)
00342. Buforon -> Buf (Shift 11)
00343. Hydrogenoron -> Hydrogen (Shift 11)
00344. Webshotsoron -> Webshots (Shift 11)
00345. Sprintoron -> Sprint (Shift 11)
00346. Comparabloron -> Comparable (Shift 11)
00347. Chickoron -> Chick (Shift 11)
00348. Advocatoron -> Advocate (Shift 11)
00349. Simsoron -> Sims (Shift 11)
00350. Confusionoron -> Confusion (Shift 11)
00351. Copyrightedoron -> Copyrighted (Shift 11)
00352. Trayoron -> Tray (Shift 11)
00353. Inputsoron -> Inputs (Shift 11)
00354. Warrantiesoron -> Warranties (Shift 11)
00355. Genomoron -> Genome (Shift 11)
00356. Escortsoron -> Escorts (Shift 11)
00357. Documentedoron -> Documented (Shift 11)
00358. Thongoron -> Thong (Shift 11)
00359. Medaloron -> Medal (Shift 11)
00360. Paperbacksoron -> Paperbacks (Shift 11)
00361. Coachesoron -> Coaches (Shift 11)
00362. Vesselsoron -> Vessels (Shift 11)
00363. Walksoron -> Walks (Shift 11)
00364. Keyboardsoron -> Keyboards (Shift 11)
00365. Sagoron -> Sage (Shift 11)
00366. Knivesoron -> Knives (Shift 11)
00367. Ecooron -> Eco (Shift 11)
00368. Vulnerabloron -> Vulnerable (Shift 11)
00369. Arrangoron -> Arrange (Shift 11)
00370. Artisticoron -> Artistic (Shift 11)
00371. Batoron -> Bat (Shift 11)
00372. Honorsoron -> Honors (Shift 11)
00373. Boothoron -> Booth (Shift 11)
00374. Indioron -> Indie (Shift 11)
00375. Reflectedoron -> Reflected (Shift 11)
00376. Unifiedoron -> Unified (Shift 11)
00377. Bonesoron -> Bones (Shift 11)
00378. Breedoron -> Breed (Shift 11)
00379. Detectororon -> Detector (Shift 11)
00380. Ignoredoron -> Ignored (Shift 11)
00381. Polaroron -> Polar (Shift 11)
00382. Fallenoron -> Fallen (Shift 11)
00383. Precisoron -> Precise (Shift 11)
00384. Sussexoron -> Sussex (Shift 11)
00385. Respiratoryoron -> Respiratory (Shift 11)
00386. Notificationsoron -> Notifications (Shift 11)
00387. Msgidoron -> Msgid (Shift 11)
00388. Transexualoron -> Transexual (Shift 11)
00389. Mainstreamoron -> Mainstream (Shift 11)
00390. Invoicoron -> Invoice (Shift 11)
00391. Evaluatingoron -> Evaluating (Shift 11)
00392. Liporon -> Lip (Shift 11)
00393. Subcommitteoron -> Subcommittee (Shift 11)
00394. Saporon -> Sap (Shift 11)
00395. Gatheroron -> Gather (Shift 11)
00396. Susoron -> Suse (Shift 11)
00397. Maternityoron -> Maternity (Shift 11)
00398. Backedoron -> Backed (Shift 11)
00399. Alfredoron -> Alfred (Shift 11)
00400. Colonialoron -> Colonial (Shift 11)
00401. Careyoron -> Carey (Shift 11)
00402. Motelsoron -> Motels (Shift 11)
00403. Formingoron -> Forming (Shift 11)
00404. Embassyoron -> Embassy (Shift 11)
00405. Cavoron -> Cave (Shift 11)
00406. Journalistsoron -> Journalists (Shift 11)
00407. Dannyoron -> Danny (Shift 11)
00408. Rebeccaoron -> Rebecca (Shift 11)
00409. Slightoron -> Slight (Shift 11)
00410. Proceedsoron -> Proceeds (Shift 11)
00411. Indirectoron -> Indirect (Shift 11)
00412. Amongstoron -> Amongst (Shift 11)
00413. Wooloron -> Wool (Shift 11)
00414. Foundationsoron -> Foundations (Shift 11)
00415. Msgstroron -> Msgstr (Shift 11)
00416. Arrestoron -> Arrest (Shift 11)
00417. Volleyballoron -> Volleyball (Shift 11)
00418. Adipexoron -> Adipex (Shift 11)
00419. Horizonoron -> Horizon (Shift 11)
00420. Deeplyoron -> Deeply (Shift 11)
00421. Toolboxoron -> Toolbox (Shift 11)
00422. Ictoron -> Ict (Shift 11)
00423. Marinaoron -> Marina (Shift 11)
00424. Liabilitiesoron -> Liabilities (Shift 11)
00425. Prizesoron -> Prizes (Shift 11)
00426. Bosniaoron -> Bosnia (Shift 11)
00427. Browsersoron -> Browsers (Shift 11)
00428. Decreasedoron -> Decreased (Shift 11)
00429. Patiooron -> Patio (Shift 11)
00430. Tolerancoron -> Tolerance (Shift 11)
00431. Surfingoron -> Surfing (Shift 11)
00432. Creativityoron -> Creativity (Shift 11)
00433. Lloydoron -> Lloyd (Shift 11)
00434. Describingoron -> Describing (Shift 11)
00435. Opticsoron -> Optics (Shift 11)
00436. Pursuoron -> Pursue (Shift 11)
00437. Lightningoron -> Lightning (Shift 11)
00438. Overcomoron -> Overcome (Shift 11)
00439. Eyedoron -> Eyed (Shift 11)
00440. Quotationsoron -> Quotations (Shift 11)
00441. Graboron -> Grab (Shift 11)
00442. Inspectororon -> Inspector (Shift 11)
00443. Attractoron -> Attract (Shift 11)
00444. Brightonoron -> Brighton (Shift 11)
00445. Beansoron -> Beans (Shift 11)
00446. Bookmarksoron -> Bookmarks (Shift 11)
00447. Ellisoron -> Ellis (Shift 11)
00448. Disabloron -> Disable (Shift 11)
00449. Snakoron -> Snake (Shift 11)
00450. Succeedoron -> Succeed (Shift 11)
00451. Leonardoron -> Leonard (Shift 11)
00452. Lendingoron -> Lending (Shift 11)
00453. Oopsoron -> Oops (Shift 11)
00454. Reminderoron -> Reminder (Shift 11)
00455. Searchedoron -> Searched (Shift 11)
00456. Behavioraloron -> Behavioral (Shift 11)
00457. Riversidoron -> Riverside (Shift 11)
00458. Bathroomsoron -> Bathrooms (Shift 11)
00459. Plainsoron -> Plains (Shift 11)
00460. Skuoron -> Sku (Shift 11)
00461. Raymondoron -> Raymond (Shift 11)
00462. Insightsoron -> Insights (Shift 11)
00463. Abilitiesoron -> Abilities (Shift 11)
00464. Initiatedoron -> Initiated (Shift 11)
00465. Sullivanoron -> Sullivan (Shift 11)
00466. Midwestoron -> Midwest (Shift 11)
00467. Karaokoron -> Karaoke (Shift 11)
00468. Traporon -> Trap (Shift 11)
00469. Lonelyoron -> Lonely (Shift 11)
00470. Fooloron -> Fool (Shift 11)
00471. Nonprofitoron -> Nonprofit (Shift 11)
00472. Lancasteroron -> Lancaster (Shift 11)
00473. Suspendedoron -> Suspended (Shift 11)
00474. Herebyoron -> Hereby (Shift 11)
00475. Observoron -> Observe (Shift 11)
00476. Juliaoron -> Julia (Shift 11)
00477. Containersoron -> Containers (Shift 11)
00478. Attitudesoron -> Attitudes (Shift 11)
00479. Karloron -> Karl (Shift 11)
00480. Berryoron -> Berry (Shift 11)
00481. Collaroron -> Collar (Shift 11)
00482. Simultaneouslyoron -> Simultaneously (Shift 11)
00483. Racialoron -> Racial (Shift 11)
00484. Integratoron -> Integrate (Shift 11)
00485. Bermudaoron -> Bermuda (Shift 11)
00486. Amandaoron -> Amanda (Shift 11)
00487. Sociologyoron -> Sociology (Shift 11)
00488. Mobilesoron -> Mobiles (Shift 11)
00489. Screenshotoron -> Screenshot (Shift 11)
00490. Exhibitionsoron -> Exhibitions (Shift 11)
00491. Kelkoooron -> Kelkoo (Shift 11)
00492. Confidentoron -> Confident (Shift 11)
00493. Retrievedoron -> Retrieved (Shift 11)
00494. Exhibitsoron -> Exhibits (Shift 11)
00495. Officiallyoron -> Officially (Shift 11)
00496. Consortiumoron -> Consortium (Shift 11)
00497. Diesoron -> Dies (Shift 11)
00498. Terracoron -> Terrace (Shift 11)
00499. Bacteriaoron -> Bacteria (Shift 11)
00500. Ptsoron -> Pts (Shift 11)
00501. Repliedoron -> Replied (Shift 11)
00502. Seafoodoron -> Seafood (Shift 11)
00503. Novelsoron -> Novels (Shift 11)
00504. Rrporon -> Rrp (Shift 11)
00505. Recipientsoron -> Recipients (Shift 11)
00506. Oughtoron -> Ought (Shift 11)
00507. Deliciousoron -> Delicious (Shift 11)
00508. Traditionsoron -> Traditions (Shift 11)
00509. Jailoron -> Jail (Shift 11)
00510. Safelyoron -> Safely (Shift 11)
00511. Finitoron -> Finite (Shift 11)
00512. Kidneyoron -> Kidney (Shift 11)
00513. Periodicallyoron -> Periodically (Shift 11)
00514. Fixesoron -> Fixes (Shift 11)
00515. Sendsoron -> Sends (Shift 11)
00516. Durabloron -> Durable (Shift 11)
00517. Mazdaoron -> Mazda (Shift 11)
00518. Alliedoron -> Allied (Shift 11)
00519. Throwsoron -> Throws (Shift 11)
00520. Moisturoron -> Moisture (Shift 11)
00521. Hungarianoron -> Hungarian (Shift 11)
00522. Rosteroron -> Roster (Shift 11)
00523. Referringoron -> Referring (Shift 11)
00524. Symantecoron -> Symantec (Shift 11)
00525. Spenceroron -> Spencer (Shift 11)
00526. Wichitaoron -> Wichita (Shift 11)
00527. Nasdaqoron -> Nasdaq (Shift 11)
00528. Uruguayoron -> Uruguay (Shift 11)
00529. Ooooron -> Ooo (Shift 11)
00530. Transformoron -> Transform (Shift 11)
00531. Timeroron -> Timer (Shift 11)
00532. Tabletsoron -> Tablets (Shift 11)
00533. Tuningoron -> Tuning (Shift 11)
00534. Gottenoron -> Gotten (Shift 11)
00535. Educatorsoron -> Educators (Shift 11)
00536. Tyleroron -> Tyler (Shift 11)
00537. Futuresoron -> Futures (Shift 11)
00538. Vegetabloron -> Vegetable (Shift 11)
00539. Versoron -> Verse (Shift 11)
00540. Highsoron -> Highs (Shift 11)
00541. Humanitiesoron -> Humanities (Shift 11)
00542. Independentlyoron -> Independently (Shift 11)
00543. Wantingoron -> Wanting (Shift 11)
00544. Custodyoron -> Custody (Shift 11)
00545. Scratchoron -> Scratch (Shift 11)
00546. Launchesoron -> Launches (Shift 11)
00547. Ipaqoron -> Ipaq (Shift 11)
00548. Alignmentoron -> Alignment (Shift 11)
00549. Hendersonoron -> Henderson (Shift 11)
00550. Britannicaoron -> Britannica (Shift 11)
00551. Commoron -> Comm (Shift 11)
00552. Ellenoron -> Ellen (Shift 11)
00553. Competitorsoron -> Competitors (Shift 11)
00554. Nhsoron -> Nhs (Shift 11)
00555. Rocketoron -> Rocket (Shift 11)
00556. Ayoron -> Aye (Shift 11)
00557. Bulletoron -> Bullet (Shift 11)
00558. Towersoron -> Towers (Shift 11)
00559. Racksoron -> Racks (Shift 11)
00560. Lacoron -> Lace (Shift 11)
00561. Nastyoron -> Nasty (Shift 11)
00562. Visibilityoron -> Visibility (Shift 11)
00563. Latitudoron -> Latitude (Shift 11)
00564. Consciousnessoron -> Consciousness (Shift 11)
00565. Storon -> Ste (Shift 11)
00566. Tumororon -> Tumor (Shift 11)
00567. Uglyoron -> Ugly (Shift 11)
00568. Depositsoron -> Deposits (Shift 11)
00569. Beverlyoron -> Beverly (Shift 11)
00570. Mistressoron -> Mistress (Shift 11)
00571. Encounteroron -> Encounter (Shift 11)
00572. Trusteesoron -> Trustees (Shift 11)
00573. Wattsoron -> Watts (Shift 11)
00574. Duncanoron -> Duncan (Shift 11)
00575. Reprintsoron -> Reprints (Shift 11)
00576. Hartoron -> Hart (Shift 11)
00577. Bernardoron -> Bernard (Shift 11)
00578. Resolutionsoron -> Resolutions (Shift 11)
00579. Mentoron -> Ment (Shift 11)
00580. Accessingoron -> Accessing (Shift 11)
00581. Fortyoron -> Forty (Shift 11)
00582. Tubesoron -> Tubes (Shift 11)
00583. Attemptedoron -> Attempted (Shift 11)
00584. Midlandsoron -> Midlands (Shift 11)
00585. Priestoron -> Priest (Shift 11)
00586. Floydoron -> Floyd (Shift 11)
00587. Ronaldoron -> Ronald (Shift 11)
00588. Analystsoron -> Analysts (Shift 11)
00589. Queuoron -> Queue (Shift 11)
00590. Trancoron -> Trance (Shift 11)
00591. Nicholasoron -> Nicholas (Shift 11)
00592. Bioloron -> Biol (Shift 11)
00593. Bundloron -> Bundle (Shift 11)
00594. Hammeroron -> Hammer (Shift 11)
00595. Invasionoron -> Invasion (Shift 11)
00596. Witnessesoron -> Witnesses (Shift 11)
00597. Runneroron -> Runner (Shift 11)
00598. Rowsoron -> Rows (Shift 11)
00599. Administeredoron -> Administered (Shift 11)
00600. Notionoron -> Notion (Shift 11)
00601. Skinsoron -> Skins (Shift 11)
00602. Mailedoron -> Mailed (Shift 11)
00603. Fujitsuoron -> Fujitsu (Shift 11)
00604. Spellingoron -> Spelling (Shift 11)
00605. Arcticoron -> Arctic (Shift 11)
00606. Examsoron -> Exams (Shift 11)
00607. Rewardsoron -> Rewards (Shift 11)
00608. Beneathoron -> Beneath (Shift 11)
00609. Strengthenoron -> Strengthen (Shift 11)
00610. Defendoron -> Defend (Shift 11)
